problem3


*********************  Running fminsdp  ********************** 

Calling NLP-solver fmincon for problem with no matrix inequality constraints.

                                                          Norm of First-order
 Iter F-count            f(x) Feasibility  Steplength        step  optimality
 3000   65217    1.701564e-01   4.648e-09   1.384e-02   1.369e-03   3.934e-04

                                                          Norm of First-order
 Iter F-count            f(x) Feasibility  Steplength        step  optimality
 3001   65231    1.701564e-01   4.733e-09   1.384e-02   1.337e-03   3.793e-04
 3002   65245    1.701564e-01   4.807e-09   1.384e-02   1.312e-03   3.654e-04
 3003   65259    1.701564e-01   4.871e-09   1.384e-02   1.287e-03   3.519e-04
 3004   65273    1.701564e-01   4.927e-09   1.384e-02   1.264e-03   3.387e-04
 3005   65287    1.701564e-01   4.975e-09   1.384e-02   1.241e-03   3.258e-04
 3006   65301    1.701564e-01   5.015e-09   1.384e-02   1.219e-03   3.133e-04
 3007   65315    1.701564e-01   5.048e-09   1.384e-02   1.197e-03   3.010e-04
 3008   65329    1.701564e-01   5.075e-09   1.384e-02   1.177e-03   2.892e-04
 3009   65343    1.701564e-01   5.095e-09   1.384e-02   1.157e-03   2.776e-04
 3010   65357    1.701564e-01   5.111e-09   1.384e-02   1.137e-03   2.664e-04
 3011   65371    1.701564e-01   5.122e-09   1.384e-02   1.119e-03   2.555e-04
 3012   65385    1.701564e-01   5.128e-09   1.384e-02   1.100e-03   2.450e-04
 3013   65399    1.701564e-01   5.129e-09   1.384e-02   1.083e-03   2.348e-04
 3014   65413    1.701564e-01   5.127e-09   1.384e-02   1.066e-03   2.249e-04
 3015   65426    1.701564e-01   5.216e-09   1.977e-02   1.495e-03   2.110e-04
 3016   65439    1.701564e-01   5.286e-09   1.977e-02   1.453e-03   1.976e-04
 3017   65452    1.701564e-01   5.341e-09   1.977e-02   1.419e-03   1.847e-04
 3018   65465    1.701564e-01   5.383e-09   1.977e-02   1.386e-03   1.722e-04
 3019   65478    1.701564e-01   5.413e-09   1.977e-02   1.354e-03   1.601e-04
 3020   65491    1.701564e-01   5.433e-09   1.977e-02   1.324e-03   1.485e-04
 3021   65504    1.701564e-01   5.444e-09   1.977e-02   1.295e-03   1.421e-04
 3022   65517    1.701564e-01   5.446e-09   1.977e-02   1.267e-03   1.410e-04
 3023   65530    1.701564e-01   5.440e-09   1.977e-02   1.240e-03   1.397e-04
 3024   65543    1.701564e-01   5.427e-09   1.977e-02   1.213e-03   1.384e-04
 3025   65556    1.701564e-01   5.408e-09   1.977e-02   1.188e-03   1.371e-04
 3026   65569    1.701564e-01   5.384e-09   1.977e-02   1.163e-03   1.357e-04
 3027   65581    1.701564e-01   5.457e-09   2.825e-02   1.624e-03   1.338e-04
 3028   65593    1.701564e-01   5.502e-09   2.825e-02   1.567e-03   1.318e-04
 3029   65605    1.701564e-01   5.528e-09   2.825e-02   1.520e-03   1.298e-04
 3030   65617    1.701564e-01   5.535e-09   2.825e-02   1.474e-03   1.211e-04

                                                          Norm of First-order
 Iter F-count            f(x) Feasibility  Steplength        step  optimality
 3031   65629    1.701564e-01   5.528e-09   2.825e-02   1.431e-03   1.256e-04
 3032   65641    1.701564e-01   5.507e-09   2.825e-02   1.390e-03   9.646e-05
 3033   65653    1.701564e-01   5.474e-09   2.825e-02   1.350e-03   1.212e-04
 3034   65665    1.701564e-01   5.432e-09   2.825e-02   1.312e-03   8.664e-05
 3035   65677    1.701564e-01   5.381e-09   2.825e-02   1.275e-03   1.168e-04
 3036   65688    1.701564e-01   5.437e-09   4.035e-02   1.768e-03   7.938e-05
 3037   65699    1.701564e-01   5.452e-09   4.035e-02   1.687e-03   1.105e-04
 3038   65710    1.701564e-01   5.438e-09   4.035e-02   1.619e-03   6.788e-05
 3039   65721    1.701564e-01   5.399e-09   4.035e-02   1.555e-03   1.043e-04
 3040   65732    1.701564e-01   5.341e-09   4.035e-02   1.494e-03   6.497e-05
 3041   65743    1.701564e-01   5.266e-09   4.035e-02   1.437e-03   9.523e-05
 3042   65753    1.701564e-01   5.325e-09   5.765e-02   1.970e-03   9.374e-05
 3043   65763    1.701564e-01   5.315e-09   5.765e-02   1.849e-03   4.516e-05
 3044   65773    1.701564e-01   5.257e-09   5.765e-02   1.747e-03   8.537e-05
 3045   65783    1.701564e-01   5.162e-09   5.765e-02   1.653e-03   4.199e-05
 3046   65793    1.701564e-01   5.041e-09   5.765e-02   1.565e-03   6.891e-05
 3047   65802    1.701564e-01   5.059e-09   8.235e-02   2.113e-03   1.008e-04
 3048   65811    1.701564e-01   4.973e-09   8.235e-02   1.938e-03   2.097e-05
 3049   65820    1.701564e-01   4.823e-09   8.235e-02   1.793e-03   7.443e-05
 3050   65828    1.701564e-01   4.851e-09   1.176e-01   2.365e-03   1.162e-04
 3051   65836    1.701564e-01   4.690e-09   1.176e-01   2.096e-03   1.746e-05
 3052   65844    1.701564e-01   4.430e-09   1.176e-01   1.877e-03   7.119e-05
 3053   65851    1.701564e-01   4.295e-09   1.681e-01   2.400e-03   1.227e-04
 3054   65857    1.701564e-01   4.318e-09   2.401e-01   2.886e-03   4.124e-05
 3055   65862    1.701564e-01   4.273e-09   3.430e-01   3.207e-03   1.178e-04
 3056   65866    1.701564e-01   3.549e-09   4.900e-01   3.169e-03   7.057e-05
 3057   65868    1.701564e-01   2.202e-09   1.000e+00   3.722e-03   8.154e-05
 3058   65870    1.701564e-01   9.588e-12   1.000e+00   6.350e-04   4.848e-05
 3059   65877    1.701564e-01   1.016e-11   1.681e-01   3.995e-04   3.907e-05
 3060   65884    1.701564e-01   1.151e-11   1.681e-01   4.862e-04   4.315e-05

                                                          Norm of First-order
 Iter F-count            f(x) Feasibility  Steplength        step  optimality
 3061   65890    1.701564e-01   1.126e-11   2.401e-01   5.371e-04   4.338e-05
 3062   65894    1.701564e-01   8.643e-12   4.900e-01   7.016e-04   3.470e-05
 3063   65896    1.701564e-01   2.670e-12   1.000e+00   5.735e-04   2.188e-05
 3064   65898    1.701564e-01   2.033e-13   1.000e+00   1.537e-04   1.199e-05
 3065   65901    1.701564e-01   1.972e-13   7.000e-01   1.392e-04   3.422e-06
 3066   65903    1.701564e-01   1.643e-14   1.000e+00   6.186e-05   5.086e-07
 3067   65905    1.701564e-01   7.216e-15   1.000e+00   3.312e-06   5.307e-07
 3068   65909    1.701564e-01   4.385e-15   4.900e-01   4.536e-06   2.990e-07
 3069   65912    1.701564e-01   3.775e-15   7.000e-01   5.133e-06   1.298e-07

<a href = "matlab: helpview([docroot '/toolbox/optim/msg_csh/optim_msg_csh.map'],'local_min_found','CSHelpWindow');">Local minimum found that satisfies the constraints</a>.

Optimization completed because the objective function is non-decreasing in 
<a href = "matlab: helpview([docroot '/toolbox/optim/msg_csh/optim_msg_csh.map'],'feasible_directions','CSHelpWindow');">feasible directions</a>, to within the selected value of the <a href = "matlab: helpview([docroot '/toolbox/optim/msg_csh/optim_msg_csh.map'],'function_tolerance','CSHelpWindow');">function tolerance</a>,
and constraints are satisfied to within the selected value of the <a href = "matlab: helpview([docroot '/toolbox/optim/msg_csh/optim_msg_csh.map'],'constraint_tolerance','CSHelpWindow');">constraint tolerance</a>.

<<a href = "matlab: createExitMsg('sqpLineSearch',1.000000e+00,true,true,'fmincon',8.011155e-08,'selected',1.000000e-07,3.774758e-15,'selected',1.000000e-07,0.000000e+00,'',0.000000e+00);">stopping criteria details</a>>


optimout = 

        nlpx: [168x1 double]
        fval: 0.1702
    exitflag: 1
      output: [1x1 struct]
      lambda: [1x1 struct]
        grad: [168x1 double]
     hessian: [168x168 double]
           t: [28x1 double]
           u: [28x1 double]
           p: []


optimparam = 

     optvar: 3
    objtype: []
      ncolx: 6
      ncolu: 2
         li: [7x1 double]
         tf: 1
         ui: [0 0 0 0 0 0 0]
        par: []
        bdu: []
        bdx: []
        bdp: []
     objfun: @objfun
     confun: @confun
    process: @process
    options: [1x1 struct]
        bdt: [1.0000e-03 1.0000]
         ni: 7
         nu: 1
         nx: 3
         np: 0
        tau: [8x1 double]
        lfx: [8x7 double]
       dlfx: [8x7 double]
        lfu: [8x2 double]
          M: [3x3 double]
     dt_col: 7
     du_col: 14
     dx_col: 147
     dp_col: 0

problem3


*********************  Running fminsdp  ********************** 

Calling NLP-solver ipopt for problem with no matrix inequality constraints.

This is Ipopt version 3.12.4, running with linear solver mumps.
NOTE: Other linear solvers might be more efficient (see Ipopt documentation).

Number of nonzeros in equality constraint Jacobian...:    21823
Number of nonzeros in inequality constraint Jacobian.:     8414
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:      168
                     variables with only lower bounds:        0
                variables with lower and upper bounds:        7
                     variables with only upper bounds:        0
Total number of equality constraints.................:      151
Total number of inequality constraints...............:       64
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:       64

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
   0  6.0044271e-01 4.55e-05 1.62e+00   0.0 0.00e+00    -  0.00e+00 0.00e+00   0
   1  5.9479402e-01 1.51e-04 4.24e-02  -2.0 3.37e-02    -  9.88e-01 1.00e+00h  1
   2  5.8210829e-01 1.04e-04 4.22e-02  -3.5 4.27e-02    -  9.95e-01 1.00e+00h  1
   3  4.8940261e-01 4.60e-02 2.28e-01  -2.5 3.61e+00    -  9.45e-01 1.05e-01f  1
   4  3.1675874e-01 1.21e-01 1.89e-01  -3.3 1.60e+00    -  6.73e-01 1.00e+00h  1
   5  2.4689915e-01 1.10e-01 5.00e-01  -3.0 7.33e+00    -  8.40e-01 1.65e-01h  1
   6  1.0131819e-01 5.23e-01 1.61e-01  -3.9 6.87e+00    -  2.99e-01 5.63e-01h  1
   7  1.4651988e-01 2.06e-01 2.14e-01  -9.2 1.09e+00    -  2.69e-02 6.71e-01h  1
   8  1.8675210e-01 8.72e-02 1.82e-01  -2.7 1.56e+00    -  1.00e+00 8.16e-01f  1
   9  1.8919860e-01 1.94e-02 3.30e-01  -3.3 1.04e+00    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  10  1.8179518e-01 2.24e-02 2.93e-01  -3.2 1.07e+00    -  1.00e+00 7.16e-01h  1
  11  1.4778809e-01 1.76e+00 9.90e-01  -3.0 1.46e+01    -  1.00e+00 6.80e-01h  1
  12  1.5170232e-01 1.34e+00 2.17e+00  -3.1 1.64e+01    -  9.81e-01 1.00e+00h  1
  13  9.6236516e-02 2.53e-01 1.29e-01  -3.1 1.88e+01    -  1.00e+00 1.00e+00h  1
  14  8.5823626e-02 9.21e-01 2.10e-01  -9.2 5.02e+01    -  2.37e-01 2.83e-01h  1
  15  4.6113603e-02 2.16e+00 1.32e+00  -4.3 3.17e+01    -  2.67e-01 4.03e-01h  1
  16  3.1680862e-02 2.11e+00 1.36e+00  -3.5 7.39e+01    -  3.41e-01 2.22e-02h  1
  17 -8.7725186e-03 1.87e+00 1.45e+00  -2.5 6.71e+01    -  1.68e-01 1.07e-01f  1
  18  1.1772091e-02 1.15e+00 1.39e+00  -2.6 9.85e+00    -  3.49e-01 3.96e-01h  1
  19  7.7504532e-02 4.97e-01 1.36e+00  -2.6 8.21e+00    -  4.80e-01 5.57e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  20  1.7327688e-01 1.88e-01 6.44e-01  -3.2 9.50e+00    -  9.99e-01 1.00e+00h  1
  21  1.3843428e-01 9.57e-01 6.97e-01  -3.8 1.03e+01    -  1.00e+00 1.00e+00h  1
  22  1.9651600e-01 3.76e-01 2.37e-01  -3.9 4.90e+00    -  2.40e-01 8.43e-01H  1
  23  1.7985561e-01 1.36e-01 1.97e-01  -3.9 3.84e+00    -  3.06e-01 1.00e+00h  1
  24  1.6772031e-01 2.16e-01 7.69e-01  -3.9 1.61e+01    -  1.00e+00 2.93e-01h  1
  25  1.5653378e-01 2.34e-01 4.02e-01  -3.9 3.32e+00    -  5.82e-01 1.00e+00h  1
  26  1.7560173e-01 1.05e-01 4.50e-02  -3.3 1.73e+00    -  1.00e+00 7.81e-01h  1
  27  1.8003987e-01 3.28e-02 2.44e-01  -3.9 8.20e-01    -  1.00e+00 1.00e+00h  1
  28  1.7595427e-01 8.60e-02 3.21e-01  -3.8 3.54e+00    -  1.00e+00 4.17e-01h  1
  29  1.7591067e-01 1.88e-01 6.66e-01  -3.9 2.74e+00    -  6.22e-01 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  30  1.7211906e-01 6.40e-02 1.86e-01  -3.9 1.40e+00    -  1.00e+00 1.00e+00h  1
  31  1.7496288e-01 7.63e-02 5.84e-02  -3.9 7.68e-01    -  1.00e+00 8.15e-01h  1
  32  1.7511715e-01 8.41e-03 8.80e-02  -4.4 6.06e-01    -  1.00e+00 9.99e-01h  1
  33  1.7475681e-01 1.61e-02 5.87e-02  -4.5 1.42e+00    -  9.97e-01 6.60e-01h  1
  34  1.7285245e-01 7.84e-02 1.62e-01  -4.4 2.14e+00    -  1.00e+00 1.00e+00h  1
  35  1.6743887e-01 1.09e-01 1.06e+00  -4.5 5.76e+00    -  5.74e-01 7.29e-01h  1
  36  1.6101230e-01 1.38e-01 1.35e-01  -4.5 2.36e+01    -  2.33e-01 1.70e-01h  1
  37  1.6179026e-01 1.31e-01 2.69e-01  -4.5 1.19e+01    -  2.74e-01 4.52e-02h  1
  38  1.6846102e-01 1.17e-01 6.32e-01  -4.5 2.49e+00    -  2.60e-01 8.63e-01h  1
  39  1.6933145e-01 7.54e-02 2.33e-01  -4.5 2.30e+00    -  5.53e-01 4.17e-01H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  40  1.7310850e-01 3.84e-02 2.93e-01  -3.8 2.61e+00    -  4.79e-01 1.00e+00f  1
  41  1.6818316e-01 2.04e-01 6.67e-01  -4.1 6.79e+00    -  5.07e-01 6.94e-01h  1
  42  1.6547684e-01 1.88e-01 3.74e-01  -4.1 3.56e+00    -  1.00e+00 6.79e-01h  1
  43  1.6818552e-01 8.34e-02 1.10e-01  -4.1 5.96e+00    -  5.69e-01 9.29e-01h  1
  44  1.6362833e-01 1.38e-01 2.24e-01  -5.1 5.89e+00    -  1.16e-01 5.46e-01h  1
  45  1.6161771e-01 1.05e-01 1.30e-01  -4.4 3.86e+00    -  1.65e-01 2.55e-01h  1
  46  1.6258315e-01 8.06e-02 1.12e-01  -4.4 4.91e+00    -  4.62e-01 1.07e-01h  1
  47  1.6524745e-01 5.07e-02 6.01e-02  -4.4 1.65e+00    -  6.51e-01 4.32e-01h  1
  48  1.6703329e-01 3.36e-02 3.69e-02  -6.5 1.50e+00    -  4.82e-01 3.85e-01H  1
  49  1.7028896e-01 2.44e-02 1.70e-02  -4.4 1.01e+00    -  7.58e-01 9.86e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  50  1.7325910e-01 1.74e-02 1.12e-01  -4.2 3.10e+00    -  7.81e-01 1.00e+00H  1
  51  1.6821675e-01 5.42e-02 1.37e-01  -4.3 3.42e+00    -  1.00e+00 1.00e+00h  1
  52  1.6804293e-01 1.50e-01 2.53e-01  -4.0 6.42e+00    -  1.00e+00 4.25e-01h  1
  53  1.7114080e-01 2.39e-02 5.84e-02  -4.1 2.13e+00    -  8.44e-01 1.00e+00h  1
  54  1.6578602e-01 5.56e-01 3.99e-01  -3.8 2.22e+00    -  8.52e-01 8.14e-01h  1
  55  1.4232955e-01 1.25e-01 1.02e-01  -4.0 2.39e+00    -  1.41e-01 1.00e+00h  1
  56  1.6289541e-01 6.37e-02 7.59e-02  -4.7 4.57e+00    -  4.87e-01 7.12e-01H  1
  57  1.7927912e-01 3.64e-02 1.46e-01  -4.6 3.81e+00    -  5.50e-01 1.00e+00H  1
  58  1.6925545e-01 3.85e-02 1.73e-01  -4.5 7.57e+00    -  6.74e-01 4.01e-01h  1
  59  1.6286551e-01 6.36e-02 4.91e-01  -4.5 5.29e+00    -  2.76e-01 5.72e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60  1.6502509e-01 5.13e-02 6.95e-02  -4.5 4.79e+00    -  4.21e-01 5.79e-01h  1
  61  1.6545797e-01 4.38e-02 3.36e+00  -4.5 4.56e+00    -  5.21e-04 4.49e-01h  1
  62  1.6494644e-01 4.36e-02 3.33e+00  -4.5 6.58e+01    -  5.15e-07 8.46e-03f  1
  63  1.6775857e-01 3.47e-02 1.50e+00  -4.5 1.66e+00    -  2.05e-02 5.39e-01h  1
  64  1.6792211e-01 3.59e-02 1.48e+00  -4.5 1.66e+01    -  4.33e-06 1.03e-02f  3
  65  1.6926732e-01 2.03e-02 7.80e-01  -4.5 1.83e+00    -  3.69e-01 4.73e-01h  1
  66  1.6887364e-01 4.78e-02 8.00e-01  -4.5 5.68e+00    -  3.52e-04 2.78e-01f  1
  67  1.6836928e-01 4.93e-02 8.53e-02  -4.5 1.56e+00    -  6.28e-01 1.00e+00f  1
  68  1.6993088e-01 2.53e-02 9.48e-02  -4.5 9.06e-01    -  1.00e+00 9.11e-01h  1
  69  1.7045805e-01 1.08e-02 2.98e-02  -4.5 5.83e-01    -  8.21e-01 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  70  1.7110436e-01 6.75e-03 4.80e-02  -4.8 1.24e+00    -  1.00e+00 1.00e+00h  1
  71  1.7096422e-01 3.02e-02 1.90e-01  -5.0 7.94e-01    -  1.00e+00 1.00e+00h  1
  72  1.6979057e-01 2.08e-02 8.60e-02  -5.2 5.32e-01    -  1.00e+00 1.00e+00h  1
  73  1.7056952e-01 6.89e-03 7.69e-02  -4.8 8.15e-01    -  1.00e+00 6.57e-01H  1
  74  1.7063083e-01 5.31e-03 9.71e-02  -4.5 7.06e-01    -  1.00e+00 2.59e-01h  2
  75  1.7102518e-01 7.26e-03 7.31e-02  -5.0 5.10e-01    -  1.00e+00 1.00e+00h  1
  76  1.7111666e-01 1.30e-03 9.09e-03  -5.6 1.37e-01    -  1.00e+00 1.00e+00h  1
  77  1.7108768e-01 2.00e-03 6.51e-02  -6.3 2.37e-01    -  1.00e+00 1.00e+00h  1
  78  1.7104250e-01 5.71e-04 1.52e-02  -7.0 7.86e-02    -  1.00e+00 1.00e+00h  1
  79  1.7110409e-01 1.06e-04 1.02e-02  -6.7 7.45e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80  1.7097711e-01 9.22e-02 1.67e-01  -6.1 2.29e+00    -  1.00e+00 1.00e+00h  1
  81  1.7004465e-01 5.91e-02 8.18e-02  -6.2 2.28e+00    -  1.00e+00 1.00e+00h  1
  82  1.6706775e-01 1.95e-01 1.27e-01  -6.2 3.62e+01    -  3.44e-02 1.02e-01h  1
  83  1.6705135e-01 1.78e-01 1.02e-01  -6.2 3.68e+00    -  7.56e-04 8.32e-02h  1
  84  1.6449182e-01 1.70e-01 2.89e-01  -6.2 3.78e+01    -  3.84e-03 2.59e-02h  1
  85  1.6443576e-01 1.70e-01 2.94e-01  -6.2 1.91e+01    -  1.61e-01 7.35e-04h  1
  86  1.6404870e-01 1.65e-01 6.81e-01  -6.2 3.79e+00    -  6.13e-06 2.61e-02f  1
  87  1.6733982e-01 1.31e-01 6.35e-01  -6.2 4.47e+00    -  2.08e-02 1.00e+00h  1
  88  1.6683779e-01 1.27e-01 6.29e-01  -6.2 4.54e+00    -  4.24e-02 2.64e-02h  1
  89  1.6404776e-01 1.17e-01 5.05e-01  -6.2 3.85e+00    -  2.94e-02 1.68e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90  1.6460165e-01 1.06e-01 4.62e-01  -6.2 4.35e+00    -  8.06e-02 9.69e-02h  1
  91  1.5571097e-01 7.10e-01 1.54e+03  -6.2 5.59e+00    -  8.12e-06 5.81e-01f  1
  92  1.3103696e-01 6.25e-01 1.36e+03  -6.2 6.08e+00    -  4.02e-02 1.18e-01h  1
  93  1.2819885e-01 6.12e-01 1.33e+03  -6.2 3.25e+01    -  9.52e-05 2.01e-02h  1
  94  1.2942770e-01 6.06e-01 1.33e+03  -6.2 4.22e+02    -  8.74e-05 7.25e-04h  1
  95  1.3011059e-01 5.62e-01 1.22e+03  -6.2 4.00e+00    -  2.51e-04 8.35e-02h  1
  96  1.2605714e-01 4.06e-01 1.00e+03  -6.2 8.42e+00    -  4.91e-02 1.74e-01h  1
  97  1.2656954e-01 3.93e-01 9.72e+02  -6.2 2.43e+00    -  1.35e-01 3.27e-02h  1
  98  1.2518964e-01 3.32e-01 8.00e+02  -6.2 1.30e+01    -  1.55e-01 1.77e-01h  1
  99  1.2520704e-01 3.32e-01 7.99e+02 -10.7 1.50e+00    -  5.26e-01 3.52e-04h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100  1.3135762e-01 2.43e-01 5.71e+02 -11.0 8.79e+00    -  3.60e-01 2.86e-01h  1
 101  1.4148954e-01 2.33e-01 3.52e+02 -11.0 7.68e+00    -  3.97e-02 3.83e-01h  1
 102  1.4149621e-01 2.33e-01 3.52e+02 -11.0 3.89e+00    -  1.83e-01 3.81e-04h  1
 103  1.4179991e-01 2.30e-01 3.48e+02 -11.0 3.74e+00    -  3.16e-01 1.16e-02h  1
 104  1.3436978e-01 1.86e-01 2.82e+02 -11.0 3.11e+01    -  3.42e-01 1.90e-01h  1
 105  1.3500074e-01 1.82e-01 2.75e+02  -7.8 1.88e+01    -  5.66e-03 2.53e-02h  1
 106  1.3654075e-01 1.73e-01 2.61e+02 -11.0 1.81e+00    -  4.63e-02 4.92e-02h  1
 107  1.3701226e-01 1.71e-01 2.57e+02 -11.0 8.38e-01    -  2.37e-01 1.43e-02h  1
 108  1.3741961e-01 1.68e-01 2.54e+02 -11.0 8.01e-01    -  2.74e-01 1.26e-02h  1
 109  1.5449290e-01 8.56e-02 1.19e+02 -11.0 7.19e-01    -  4.97e-02 5.34e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110  1.6561936e-01 3.03e-02 3.68e+01 -11.0 3.78e-01    -  6.82e-01 6.90e-01h  1
 111  1.7081714e-01 3.82e-03 1.53e+00 -11.0 3.23e-01    -  2.02e-01 9.59e-01h  1
 112  1.7083970e-01 3.54e-03 1.42e+00 -11.0 7.51e-02    -  3.22e-01 7.41e-02h  1
 113  1.7086302e-01 3.30e-03 1.32e+00 -11.0 1.57e-01    -  9.87e-03 6.79e-02h  1
