problem1a
*********** generating gradients please wait ***********


*********************  Running fminsdp  ********************** 

Calling NLP-solver fmincon for problem with no matrix inequality constraints.

 Iter  Func-count            Fval   Feasibility   Step Length       Norm of   First-order  
  927       16594    7.615961e-01     5.330e-08     1.681e-01     1.339e-03     2.896e-03  
  928       16602    7.615961e-01     6.684e-08     1.681e-01     1.406e-03     3.150e-03  
  929       16610    7.615961e-01     7.564e-08     1.681e-01     1.329e-03     3.286e-03  
 Iter  Func-count            Fval   Feasibility   Step Length       Norm of   First-order  
                                                                       step    optimality
  930       16617    7.615961e-01     1.084e-07     2.401e-01     1.770e-03     3.360e-03  
  931       16624    7.615961e-01     1.191e-07     2.401e-01     1.555e-03     3.363e-03  
  932       16631    7.615961e-01     1.242e-07     2.401e-01     1.480e-03     3.337e-03  
  933       16638    7.615961e-01     1.267e-07     2.401e-01     1.439e-03     3.313e-03  
  934       16645    7.615961e-01     1.302e-07     2.401e-01     1.443e-03     3.299e-03  
  935       16652    7.615961e-01     1.376e-07     2.401e-01     1.483e-03     3.294e-03  
  936       16659    7.615961e-01     1.515e-07     2.401e-01     1.549e-03     3.290e-03  
  937       16666    7.615961e-01     1.740e-07     2.401e-01     1.628e-03     3.275e-03  
  938       16674    7.615961e-01     1.703e-07     1.681e-01     1.214e-03     3.256e-03  
  939       16682    7.615961e-01     1.798e-07     1.681e-01     1.334e-03     3.209e-03  
  940       16690    7.615961e-01     1.905e-07     1.681e-01     1.343e-03     3.147e-03  
  941       16698    7.615960e-01     2.017e-07     1.681e-01     1.346e-03     3.069e-03  
  942       16706    7.615960e-01     2.112e-07     1.681e-01     1.332e-03     2.986e-03  
  943       16714    7.615960e-01     2.184e-07     1.681e-01     1.312e-03     2.905e-03  
  944       16722    7.615960e-01     2.235e-07     1.681e-01     1.290e-03     2.832e-03  
  945       16730    7.615960e-01     2.272e-07     1.681e-01     1.271e-03     2.770e-03  
  946       16738    7.615960e-01     2.301e-07     1.681e-01     1.255e-03     2.719e-03  
  947       16746    7.615960e-01     2.328e-07     1.681e-01     1.242e-03     2.676e-03  
  948       16754    7.615960e-01     2.356e-07     1.681e-01     1.230e-03     2.639e-03  
  949       16762    7.615960e-01     2.386e-07     1.681e-01     1.217e-03     2.605e-03  
  950       16770    7.615960e-01     2.417e-07     1.681e-01     1.203e-03     2.572e-03  
  951       16778    7.615960e-01     2.446e-07     1.681e-01     1.188e-03     2.540e-03  
  952       16786    7.615960e-01     2.471e-07     1.681e-01     1.171e-03     2.508e-03  
  953       16794    7.615960e-01     2.489e-07     1.681e-01     1.153e-03     2.476e-03  
  954       16802    7.615960e-01     2.500e-07     1.681e-01     1.135e-03     2.445e-03  
  955       16810    7.615960e-01     2.503e-07     1.681e-01     1.117e-03     2.414e-03  
  956       16818    7.615960e-01     2.499e-07     1.681e-01     1.100e-03     2.385e-03  
  957       16826    7.615960e-01     2.489e-07     1.681e-01     1.083e-03     2.357e-03  
  958       16834    7.615960e-01     2.474e-07     1.681e-01     1.068e-03     2.330e-03  
  959       16842    7.615960e-01     2.455e-07     1.681e-01     1.053e-03     2.305e-03  
 Iter  Func-count            Fval   Feasibility   Step Length       Norm of   First-order  
                                                                       step    optimality
  960       16850    7.615960e-01     2.433e-07     1.681e-01     1.039e-03     2.281e-03  
  961       16858    7.615960e-01     2.410e-07     1.681e-01     1.025e-03     2.257e-03  
  962       16866    7.615960e-01     2.384e-07     1.681e-01     1.012e-03     2.235e-03  
  963       16874    7.615960e-01     2.357e-07     1.681e-01     9.987e-04     2.213e-03  
  964       16882    7.615960e-01     2.328e-07     1.681e-01     9.856e-04     2.193e-03  
  965       16890    7.615960e-01     2.297e-07     1.681e-01     9.727e-04     2.173e-03  
  966       16898    7.615960e-01     2.265e-07     1.681e-01     9.598e-04     2.154e-03  
  967       16906    7.615960e-01     2.232e-07     1.681e-01     9.472e-04     2.135e-03  
  968       16914    7.615960e-01     2.198e-07     1.681e-01     9.347e-04     2.118e-03  
  969       16922    7.615960e-01     2.164e-07     1.681e-01     9.226e-04     2.102e-03  
  970       16930    7.615960e-01     2.129e-07     1.681e-01     9.106e-04     2.086e-03  
  971       16938    7.615960e-01     2.093e-07     1.681e-01     8.990e-04     2.071e-03  
  972       16946    7.615960e-01     2.058e-07     1.681e-01     8.877e-04     2.057e-03  
  973       16954    7.615960e-01     2.022e-07     1.681e-01     8.767e-04     2.044e-03  
  974       16962    7.615960e-01     1.987e-07     1.681e-01     8.660e-04     2.032e-03  
  975       16970    7.615960e-01     1.952e-07     1.681e-01     8.557e-04     2.020e-03  
  976       16978    7.615960e-01     1.918e-07     1.681e-01     8.457e-04     2.008e-03  
  977       16986    7.615960e-01     1.884e-07     1.681e-01     8.360e-04     1.997e-03  
  978       16994    7.615960e-01     1.850e-07     1.681e-01     8.267e-04     1.987e-03  
  979       17002    7.615960e-01     1.818e-07     1.681e-01     8.178e-04     1.976e-03  
  980       17010    7.615960e-01     1.785e-07     1.681e-01     8.091e-04     1.967e-03  
  981       17018    7.615960e-01     1.754e-07     1.681e-01     8.008e-04     1.957e-03  
  982       17026    7.615960e-01     1.723e-07     1.681e-01     7.928e-04     1.948e-03  
  983       17034    7.615960e-01     1.694e-07     1.681e-01     7.852e-04     1.939e-03  
  984       17042    7.615960e-01     1.665e-07     1.681e-01     7.778e-04     1.931e-03  
  985       17050    7.615960e-01     1.637e-07     1.681e-01     7.706e-04     1.922e-03  
  986       17058    7.615960e-01     1.610e-07     1.681e-01     7.638e-04     1.914e-03  
  987       17066    7.615960e-01     1.584e-07     1.681e-01     7.571e-04     1.906e-03  
  988       17074    7.615960e-01     1.559e-07     1.681e-01     7.507e-04     1.898e-03  
  989       17082    7.615960e-01     1.534e-07     1.681e-01     7.446e-04     1.890e-03  
 Iter  Func-count            Fval   Feasibility   Step Length       Norm of   First-order  
                                                                       step    optimality
  990       17090    7.615960e-01     1.510e-07     1.681e-01     7.386e-04     1.882e-03  
  991       17098    7.615960e-01     1.487e-07     1.681e-01     7.328e-04     1.874e-03  
  992       17106    7.615960e-01     1.465e-07     1.681e-01     7.272e-04     1.867e-03  
  993       17114    7.615960e-01     1.444e-07     1.681e-01     7.218e-04     1.859e-03  
  994       17122    7.615960e-01     1.423e-07     1.681e-01     7.165e-04     1.851e-03  
  995       17130    7.615960e-01     1.403e-07     1.681e-01     7.115e-04     1.844e-03  
  996       17138    7.615960e-01     1.383e-07     1.681e-01     7.065e-04     1.836e-03  
  997       17146    7.615960e-01     1.364e-07     1.681e-01     7.017e-04     1.829e-03  
  998       17154    7.615960e-01     1.346e-07     1.681e-01     6.971e-04     1.821e-03  
  999       17162    7.615960e-01     1.328e-07     1.681e-01     6.926e-04     1.814e-03  
 1000       17170    7.615960e-01     1.310e-07     1.681e-01     6.882e-04     1.806e-03  
 1001       17178    7.615960e-01     1.293e-07     1.681e-01     6.839e-04     1.799e-03  
 1002       17186    7.615960e-01     1.276e-07     1.681e-01     6.798e-04     1.791e-03  
 1003       17194    7.615960e-01     1.260e-07     1.681e-01     6.758e-04     1.784e-03  
 1004       17202    7.615960e-01     1.244e-07     1.681e-01     6.718e-04     1.776e-03  
 1005       17210    7.615960e-01     1.229e-07     1.681e-01     6.680e-04     1.769e-03  
 1006       17218    7.615960e-01     1.214e-07     1.681e-01     6.642e-04     1.771e-03  
 1007       17226    7.615960e-01     1.199e-07     1.681e-01     6.606e-04     1.774e-03  
 1008       17234    7.615960e-01     1.184e-07     1.681e-01     6.570e-04     1.777e-03  
 1009       17242    7.615960e-01     1.170e-07     1.681e-01     6.535e-04     1.780e-03  
 1010       17250    7.615960e-01     1.156e-07     1.681e-01     6.501e-04     1.783e-03  
 1011       17258    7.615960e-01     1.142e-07     1.681e-01     6.468e-04     1.786e-03  
 1012       17266    7.615960e-01     1.128e-07     1.681e-01     6.435e-04     1.788e-03  
 1013       17274    7.615960e-01     1.115e-07     1.681e-01     6.403e-04     1.791e-03  
 1014       17282    7.615960e-01     1.102e-07     1.681e-01     6.372e-04     1.793e-03  
 1015       17290    7.615960e-01     1.089e-07     1.681e-01     6.341e-04     1.796e-03  
 1016       17298    7.615960e-01     1.076e-07     1.681e-01     6.311e-04     1.798e-03  
 1017       17306    7.615960e-01     1.064e-07     1.681e-01     6.282e-04     1.801e-03  
 1018       17314    7.615960e-01     1.051e-07     1.681e-01     6.253e-04     1.803e-03  
 1019       17322    7.615960e-01     1.039e-07     1.681e-01     6.225e-04     1.805e-03  
 Iter  Func-count            Fval   Feasibility   Step Length       Norm of   First-order  
                                                                       step    optimality
 1020       17330    7.615960e-01     1.027e-07     1.681e-01     6.198e-04     1.807e-03  
 1021       17338    7.615960e-01     1.015e-07     1.681e-01     6.171e-04     1.809e-03  
 1022       17346    7.615960e-01     1.004e-07     1.681e-01     6.144e-04     1.811e-03  
 1023       17354    7.615960e-01     9.924e-08     1.681e-01     6.118e-04     1.813e-03  
 1024       17362    7.615960e-01     9.812e-08     1.681e-01     6.093e-04     1.815e-03  
 1025       17370    7.615960e-01     9.701e-08     1.681e-01     6.068e-04     1.817e-03  
 1026       17378    7.615960e-01     9.593e-08     1.681e-01     6.044e-04     1.819e-03  
 1027       17386    7.615960e-01     9.485e-08     1.681e-01     6.020e-04     1.820e-03  
 1028       17394    7.615960e-01     9.380e-08     1.681e-01     5.997e-04     1.822e-03  
 1029       17402    7.615960e-01     9.276e-08     1.681e-01     5.974e-04     1.824e-03  
 1030       17410    7.615960e-01     9.174e-08     1.681e-01     5.952e-04     1.825e-03  
 1031       17418    7.615960e-01     9.074e-08     1.681e-01     5.931e-04     1.827e-03  
 1032       17426    7.615960e-01     8.975e-08     1.681e-01     5.910e-04     1.828e-03  
 1033       17434    7.615960e-01     8.878e-08     1.681e-01     5.889e-04     1.830e-03  
 1034       17442    7.615960e-01     8.783e-08     1.681e-01     5.869e-04     1.831e-03  
 1035       17450    7.615960e-01     8.689e-08     1.681e-01     5.850e-04     1.833e-03  
 1036       17458    7.615960e-01     8.597e-08     1.681e-01     5.831e-04     1.834e-03  
 1037       17466    7.615960e-01     8.507e-08     1.681e-01     5.812e-04     1.835e-03  
 1038       17474    7.615960e-01     8.418e-08     1.681e-01     5.794e-04     1.837e-03  
 1039       17482    7.615960e-01     8.331e-08     1.681e-01     5.776e-04     1.838e-03  
 1040       17490    7.615960e-01     8.245e-08     1.681e-01     5.759e-04     1.839e-03  
 1041       17498    7.615960e-01     8.161e-08     1.681e-01     5.742e-04     1.840e-03  
 1042       17506    7.615960e-01     8.078e-08     1.681e-01     5.726e-04     1.841e-03  
 1043       17514    7.615960e-01     7.997e-08     1.681e-01     5.710e-04     1.842e-03  
 1044       17522    7.615960e-01     7.917e-08     1.681e-01     5.695e-04     1.843e-03  
 1045       17530    7.615960e-01     7.839e-08     1.681e-01     5.680e-04     1.844e-03  
 1046       17538    7.615960e-01     7.762e-08     1.681e-01     5.666e-04     1.845e-03  
 1047       17546    7.615960e-01     7.686e-08     1.681e-01     5.652e-04     1.846e-03  
 1048       17554    7.615960e-01     7.612e-08     1.681e-01     5.638e-04     1.847e-03  
 1049       17562    7.615960e-01     7.539e-08     1.681e-01     5.625e-04     1.848e-03  
 Iter  Func-count            Fval   Feasibility   Step Length       Norm of   First-order  
                                                                       step    optimality
 1050       17570    7.615960e-01     7.468e-08     1.681e-01     5.612e-04     1.849e-03  
 1051       17578    7.615960e-01     7.397e-08     1.681e-01     5.600e-04     1.849e-03  
 1052       17586    7.615960e-01     7.328e-08     1.681e-01     5.588e-04     1.850e-03  
 1053       17594    7.615960e-01     7.260e-08     1.681e-01     5.576e-04     1.851e-03  
 1054       17602    7.615960e-01     7.193e-08     1.681e-01     5.565e-04     1.851e-03  
 1055       17610    7.615960e-01     7.128e-08     1.681e-01     5.554e-04     1.852e-03  
 1056       17618    7.615960e-01     7.063e-08     1.681e-01     5.543e-04     1.852e-03  
 1057       17626    7.615960e-01     7.000e-08     1.681e-01     5.533e-04     1.853e-03  
 1058       17634    7.615960e-01     6.937e-08     1.681e-01     5.523e-04     1.853e-03  
 1059       17642    7.615960e-01     6.876e-08     1.681e-01     5.513e-04     1.853e-03  
 1060       17650    7.615960e-01     6.815e-08     1.681e-01     5.504e-04     1.854e-03  
 1061       17658    7.615960e-01     6.755e-08     1.681e-01     5.495e-04     1.854e-03  
 1062       17666    7.615960e-01     6.697e-08     1.681e-01     5.486e-04     1.854e-03  
 1063       17674    7.615960e-01     6.639e-08     1.681e-01     5.478e-04     1.854e-03  
 1064       17682    7.615960e-01     6.582e-08     1.681e-01     5.470e-04     1.855e-03  
 1065       17690    7.615960e-01     6.526e-08     1.681e-01     5.462e-04     1.855e-03  
 1066       17698    7.615960e-01     6.471e-08     1.681e-01     5.455e-04     1.855e-03  
 1067       17706    7.615960e-01     6.416e-08     1.681e-01     5.448e-04     1.855e-03  
 1068       17714    7.615960e-01     6.363e-08     1.681e-01     5.441e-04     1.855e-03  
 1069       17722    7.615960e-01     6.310e-08     1.681e-01     5.434e-04     1.854e-03  
 1070       17730    7.615960e-01     6.257e-08     1.681e-01     5.428e-04     1.854e-03  
 1071       17738    7.615960e-01     6.206e-08     1.681e-01     5.422e-04     1.854e-03  
 1072       17746    7.615960e-01     6.155e-08     1.681e-01     5.416e-04     1.854e-03  
 1073       17754    7.615960e-01     6.105e-08     1.681e-01     5.410e-04     1.853e-03  
 1074       17762    7.615960e-01     6.055e-08     1.681e-01     5.405e-04     1.853e-03  
 1075       17770    7.615960e-01     6.007e-08     1.681e-01     5.399e-04     1.853e-03  
 1076       17778    7.615960e-01     5.958e-08     1.681e-01     5.395e-04     1.852e-03  
 1077       17786    7.615960e-01     5.911e-08     1.681e-01     5.390e-04     1.852e-03  
 1078       17794    7.615960e-01     5.864e-08     1.681e-01     5.385e-04     1.851e-03  
 1079       17802    7.615960e-01     5.817e-08     1.681e-01     5.381e-04     1.851e-03  
 Iter  Func-count            Fval   Feasibility   Step Length       Norm of   First-order  
                                                                       step    optimality
 1080       17810    7.615960e-01     5.771e-08     1.681e-01     5.377e-04     1.850e-03  
 1081       17818    7.615960e-01     5.726e-08     1.681e-01     5.373e-04     1.849e-03  
 1082       17826    7.615960e-01     5.681e-08     1.681e-01     5.370e-04     1.848e-03  
 1083       17834    7.615960e-01     5.636e-08     1.681e-01     5.367e-04     1.848e-03  
 1084       17842    7.615960e-01     5.593e-08     1.681e-01     5.363e-04     1.847e-03  
 1085       17850    7.615960e-01     5.549e-08     1.681e-01     5.360e-04     1.846e-03  
 1086       17858    7.615960e-01     5.506e-08     1.681e-01     5.358e-04     1.845e-03  
 1087       17866    7.615960e-01     5.464e-08     1.681e-01     5.355e-04     1.844e-03  
 1088       17874    7.615960e-01     5.422e-08     1.681e-01     5.353e-04     1.843e-03  
 1089       17882    7.615960e-01     5.381e-08     1.681e-01     5.351e-04     1.841e-03  
 1090       17890    7.615960e-01     5.339e-08     1.681e-01     5.349e-04     1.840e-03  
 1091       17898    7.615960e-01     5.299e-08     1.681e-01     5.347e-04     1.839e-03  
 1092       17906    7.615960e-01     5.259e-08     1.681e-01     5.345e-04     1.838e-03  
 1093       17914    7.615960e-01     5.219e-08     1.681e-01     5.344e-04     1.836e-03  
 1094       17922    7.615960e-01     5.179e-08     1.681e-01     5.343e-04     1.835e-03  
 1095       17930    7.615960e-01     5.140e-08     1.681e-01     5.342e-04     1.833e-03  
 1096       17938    7.615960e-01     5.102e-08     1.681e-01     5.341e-04     1.832e-03  
 1097       17946    7.615960e-01     5.063e-08     1.681e-01     5.340e-04     1.830e-03  
 1098       17954    7.615960e-01     5.026e-08     1.681e-01     5.339e-04     1.829e-03  
 1099       17962    7.615960e-01     4.988e-08     1.681e-01     5.339e-04     1.827e-03  
 1100       17970    7.615960e-01     4.951e-08     1.681e-01     5.339e-04     1.825e-03  
 1101       17978    7.615960e-01     4.914e-08     1.681e-01     5.339e-04     1.824e-03  
 1102       17986    7.615960e-01     4.877e-08     1.681e-01     5.339e-04     1.822e-03  
 1103       17994    7.615960e-01     4.841e-08     1.681e-01     5.339e-04     1.820e-03  
 1104       18002    7.615960e-01     4.805e-08     1.681e-01     5.340e-04     1.818e-03  
 1105       18010    7.615960e-01     4.769e-08     1.681e-01     5.340e-04     1.816e-03  
 1106       18018    7.615960e-01     4.734e-08     1.681e-01     5.341e-04     1.814e-03  
 1107       18026    7.615960e-01     4.699e-08     1.681e-01     5.342e-04     1.812e-03  
 1108       18034    7.615960e-01     4.664e-08     1.681e-01     5.343e-04     1.809e-03  
 1109       18042    7.615960e-01     4.629e-08     1.681e-01     5.344e-04     1.807e-03  
 Iter  Func-count            Fval   Feasibility   Step Length       Norm of   First-order  
                                                                       step    optimality
 1110       18050    7.615960e-01     4.595e-08     1.681e-01     5.345e-04     1.805e-03  
 1111       18058    7.615960e-01     4.561e-08     1.681e-01     5.346e-04     1.802e-03  
 1112       18066    7.615960e-01     4.527e-08     1.681e-01     5.348e-04     1.800e-03  
 1113       18074    7.615960e-01     4.493e-08     1.681e-01     5.349e-04     1.798e-03  
 1114       18082    7.615960e-01     4.460e-08     1.681e-01     5.351e-04     1.795e-03  
 1115       18090    7.615960e-01     4.427e-08     1.681e-01     5.353e-04     1.792e-03  
 1116       18098    7.615960e-01     4.394e-08     1.681e-01     5.355e-04     1.790e-03  
 1117       18106    7.615960e-01     4.361e-08     1.681e-01     5.357e-04     1.787e-03  
 1118       18114    7.615960e-01     4.329e-08     1.681e-01     5.359e-04     1.784e-03  
 1119       18122    7.615960e-01     4.296e-08     1.681e-01     5.362e-04     1.781e-03  
 1120       18130    7.615960e-01     4.264e-08     1.681e-01     5.364e-04     1.779e-03  
 1121       18138    7.615960e-01     4.236e-08     1.681e-01     5.367e-04     1.776e-03  
 1122       18146    7.615960e-01     4.274e-08     1.681e-01     5.369e-04     1.773e-03  
 1123       18154    7.615960e-01     4.312e-08     1.681e-01     5.372e-04     1.769e-03  
 1124       18162    7.615960e-01     4.351e-08     1.681e-01     5.375e-04     1.766e-03  
 1125       18170    7.615960e-01     4.390e-08     1.681e-01     5.378e-04     1.763e-03  
 1126       18178    7.615960e-01     4.429e-08     1.681e-01     5.381e-04     1.760e-03  
 1127       18186    7.615960e-01     4.468e-08     1.681e-01     5.384e-04     1.757e-03  
 1128       18194    7.615960e-01     4.508e-08     1.681e-01     5.387e-04     1.753e-03  
 1129       18202    7.615960e-01     4.548e-08     1.681e-01     5.391e-04     1.750e-03  
 1130       18210    7.615960e-01     4.588e-08     1.681e-01     5.394e-04     1.746e-03  
 1131       18218    7.615960e-01     4.629e-08     1.681e-01     5.398e-04     1.743e-03  
 1132       18226    7.615960e-01     4.670e-08     1.681e-01     5.401e-04     1.739e-03  
 1133       18234    7.615960e-01     4.711e-08     1.681e-01     5.405e-04     1.736e-03  
 1134       18242    7.615960e-01     4.752e-08     1.681e-01     5.408e-04     1.732e-03  
 1135       18250    7.615960e-01     4.794e-08     1.681e-01     5.412e-04     1.728e-03  
 1136       18258    7.615960e-01     4.836e-08     1.681e-01     5.416e-04     1.724e-03  
 1137       18266    7.615960e-01     4.878e-08     1.681e-01     5.420e-04     1.720e-03  
 1138       18274    7.615960e-01     4.920e-08     1.681e-01     5.424e-04     1.716e-03  
 1139       18282    7.615960e-01     4.963e-08     1.681e-01     5.428e-04     1.712e-03  
 Iter  Func-count            Fval   Feasibility   Step Length       Norm of   First-order  
                                                                       step    optimality
 1140       18290    7.615960e-01     5.006e-08     1.681e-01     5.432e-04     1.708e-03  
 1141       18298    7.615960e-01     5.049e-08     1.681e-01     5.436e-04     1.704e-03  
 1142       18306    7.615960e-01     5.093e-08     1.681e-01     5.440e-04     1.700e-03  
 1143       18314    7.615960e-01     5.137e-08     1.681e-01     5.445e-04     1.696e-03  
 1144       18322    7.615960e-01     5.181e-08     1.681e-01     5.449e-04     1.691e-03  
 1145       18330    7.615960e-01     5.225e-08     1.681e-01     5.453e-04     1.687e-03  
 1146       18338    7.615960e-01     5.269e-08     1.681e-01     5.458e-04     1.683e-03  
 1147       18346    7.615960e-01     5.314e-08     1.681e-01     5.462e-04     1.678e-03  
 1148       18354    7.615960e-01     5.359e-08     1.681e-01     5.466e-04     1.674e-03  
 1149       18362    7.615960e-01     5.404e-08     1.681e-01     5.471e-04     1.669e-03  
 1150       18370    7.615960e-01     5.450e-08     1.681e-01     5.476e-04     1.665e-03  
 1151       18378    7.615960e-01     5.495e-08     1.681e-01     5.480e-04     1.660e-03  
 1152       18386    7.615960e-01     5.541e-08     1.681e-01     5.485e-04     1.655e-03  
 1153       18394    7.615960e-01     5.587e-08     1.681e-01     5.489e-04     1.650e-03  
 1154       18402    7.615960e-01     5.633e-08     1.681e-01     5.494e-04     1.646e-03  
 1155       18410    7.615960e-01     5.680e-08     1.681e-01     5.499e-04     1.641e-03  
 1156       18418    7.615960e-01     5.726e-08     1.681e-01     5.503e-04     1.636e-03  
 1157       18426    7.615960e-01     5.773e-08     1.681e-01     5.508e-04     1.631e-03  
 1158       18434    7.615960e-01     5.820e-08     1.681e-01     5.513e-04     1.626e-03  
 1159       18442    7.615960e-01     5.867e-08     1.681e-01     5.518e-04     1.621e-03  
 1160       18450    7.615960e-01     5.915e-08     1.681e-01     5.523e-04     1.615e-03  
 1161       18458    7.615960e-01     5.962e-08     1.681e-01     5.527e-04     1.610e-03  
 1162       18466    7.615960e-01     6.010e-08     1.681e-01     5.532e-04     1.605e-03  
 1163       18474    7.615960e-01     6.058e-08     1.681e-01     5.537e-04     1.600e-03  
 1164       18482    7.615960e-01     6.106e-08     1.681e-01     5.542e-04     1.594e-03  
 1165       18490    7.615960e-01     6.154e-08     1.681e-01     5.547e-04     1.589e-03  
 1166       18498    7.615960e-01     6.202e-08     1.681e-01     5.551e-04     1.583e-03  
 1167       18506    7.615960e-01     6.250e-08     1.681e-01     5.556e-04     1.578e-03  
 1168       18514    7.615960e-01     6.298e-08     1.681e-01     5.561e-04     1.572e-03  
 1169       18522    7.615960e-01     6.347e-08     1.681e-01     5.566e-04     1.567e-03  
 Iter  Func-count            Fval   Feasibility   Step Length       Norm of   First-order  
                                                                       step    optimality
 1170       18530    7.615960e-01     6.395e-08     1.681e-01     5.571e-04     1.561e-03  
 1171       18538    7.615960e-01     6.444e-08     1.681e-01     5.576e-04     1.556e-03  
 1172       18546    7.615960e-01     6.492e-08     1.681e-01     5.581e-04     1.550e-03  
 1173       18554    7.615960e-01     6.541e-08     1.681e-01     5.585e-04     1.544e-03  
 1174       18562    7.615960e-01     6.590e-08     1.681e-01     5.590e-04     1.538e-03  
 1175       18570    7.615960e-01     6.638e-08     1.681e-01     5.595e-04     1.532e-03  
 1176       18578    7.615960e-01     6.687e-08     1.681e-01     5.600e-04     1.527e-03  
 1177       18586    7.615960e-01     6.736e-08     1.681e-01     5.604e-04     1.521e-03  
 1178       18594    7.615960e-01     6.784e-08     1.681e-01     5.609e-04     1.528e-03  
 1179       18602    7.615960e-01     6.833e-08     1.681e-01     5.614e-04     1.534e-03  
 1180       18610    7.615960e-01     6.881e-08     1.681e-01     5.619e-04     1.541e-03  
 1181       18618    7.615960e-01     6.930e-08     1.681e-01     5.623e-04     1.548e-03  
 1182       18626    7.615960e-01     6.978e-08     1.681e-01     5.628e-04     1.554e-03  
 1183       18634    7.615960e-01     7.026e-08     1.681e-01     5.633e-04     1.561e-03  
 1184       18642    7.615960e-01     7.075e-08     1.681e-01     5.637e-04     1.568e-03  
 1185       18650    7.615960e-01     7.123e-08     1.681e-01     5.642e-04     1.574e-03  
 1186       18658    7.615960e-01     7.170e-08     1.681e-01     5.646e-04     1.581e-03  
 1187       18666    7.615960e-01     7.218e-08     1.681e-01     5.651e-04     1.587e-03  
 1188       18674    7.615960e-01     7.266e-08     1.681e-01     5.655e-04     1.594e-03  
 1189       18682    7.615960e-01     7.313e-08     1.681e-01     5.660e-04     1.600e-03  
 1190       18690    7.615960e-01     7.360e-08     1.681e-01     5.664e-04     1.607e-03  
 1191       18698    7.615960e-01     7.407e-08     1.681e-01     5.669e-04     1.614e-03  
 1192       18706    7.615960e-01     7.454e-08     1.681e-01     5.673e-04     1.620e-03  
 1193       18714    7.615960e-01     7.500e-08     1.681e-01     5.677e-04     1.627e-03  
 1194       18722    7.615960e-01     7.546e-08     1.681e-01     5.682e-04     1.633e-03  
 1195       18730    7.615960e-01     7.592e-08     1.681e-01     5.686e-04     1.639e-03  
 1196       18738    7.615960e-01     7.637e-08     1.681e-01     5.690e-04     1.646e-03  
 1197       18746    7.615960e-01     7.682e-08     1.681e-01     5.694e-04     1.652e-03  
 1198       18754    7.615960e-01     7.727e-08     1.681e-01     5.699e-04     1.659e-03  
 1199       18762    7.615960e-01     7.772e-08     1.681e-01     5.703e-04     1.665e-03  
 Iter  Func-count            Fval   Feasibility   Step Length       Norm of   First-order  
                                                                       step    optimality
 1200       18770    7.615960e-01     7.816e-08     1.681e-01     5.707e-04     1.672e-03  
 1201       18778    7.615960e-01     7.859e-08     1.681e-01     5.711e-04     1.678e-03  
 1202       18786    7.615960e-01     7.902e-08     1.681e-01     5.715e-04     1.685e-03  
 1203       18794    7.615960e-01     7.945e-08     1.681e-01     5.719e-04     1.691e-03  
 1204       18802    7.615960e-01     7.987e-08     1.681e-01     5.723e-04     1.698e-03  
 1205       18810    7.615960e-01     8.029e-08     1.681e-01     5.727e-04     1.704e-03  
 1206       18818    7.615960e-01     8.070e-08     1.681e-01     5.731e-04     1.711e-03  
 1207       18826    7.615960e-01     8.111e-08     1.681e-01     5.734e-04     1.717e-03  
 1208       18834    7.615960e-01     8.151e-08     1.681e-01     5.738e-04     1.724e-03  
 1209       18842    7.615960e-01     8.190e-08     1.681e-01     5.742e-04     1.730e-03  
 1210       18850    7.615960e-01     8.229e-08     1.681e-01     5.746e-04     1.737e-03  
 1211       18858    7.615960e-01     8.268e-08     1.681e-01     5.749e-04     1.743e-03  
 1212       18866    7.615960e-01     8.305e-08     1.681e-01     5.753e-04     1.750e-03  
 1213       18874    7.615960e-01     8.342e-08     1.681e-01     5.757e-04     1.757e-03  
 1214       18882    7.615960e-01     8.379e-08     1.681e-01     5.760e-04     1.763e-03  
 1215       18890    7.615960e-01     8.415e-08     1.681e-01     5.764e-04     1.770e-03  
 1216       18898    7.615960e-01     8.449e-08     1.681e-01     5.767e-04     1.776e-03  
 1217       18906    7.615960e-01     8.484e-08     1.681e-01     5.771e-04     1.783e-03  
 1218       18914    7.615960e-01     8.517e-08     1.681e-01     5.774e-04     1.790e-03  
 1219       18922    7.615960e-01     8.550e-08     1.681e-01     5.778e-04     1.797e-03  
 1220       18930    7.615960e-01     8.582e-08     1.681e-01     5.781e-04     1.804e-03  
 1221       18938    7.615960e-01     8.613e-08     1.681e-01     5.785e-04     1.810e-03  
 1222       18946    7.615960e-01     8.643e-08     1.681e-01     5.788e-04     1.817e-03  
 1223       18954    7.615960e-01     8.673e-08     1.681e-01     5.791e-04     1.824e-03  
 1224       18962    7.615960e-01     8.701e-08     1.681e-01     5.795e-04     1.831e-03  
 1225       18970    7.615960e-01     8.729e-08     1.681e-01     5.798e-04     1.838e-03  
 1226       18978    7.615960e-01     8.756e-08     1.681e-01     5.801e-04     1.846e-03  
 1227       18986    7.615960e-01     8.782e-08     1.681e-01     5.805e-04     1.853e-03  
 1228       18994    7.615960e-01     8.807e-08     1.681e-01     5.808e-04     1.860e-03  
 1229       19002    7.615960e-01     8.831e-08     1.681e-01     5.812e-04     1.867e-03  
 Iter  Func-count            Fval   Feasibility   Step Length       Norm of   First-order  
                                                                       step    optimality
 1230       19010    7.615960e-01     8.854e-08     1.681e-01     5.815e-04     1.875e-03  
 1231       19018    7.615960e-01     8.876e-08     1.681e-01     5.818e-04     1.882e-03  
 1232       19026    7.615960e-01     8.897e-08     1.681e-01     5.822e-04     1.890e-03  
