problem7
                                                          Norm of First-order
 Iter F-count            f(x) Feasibility  Steplength        step  optimality
  947    4192   -2.182336e+01   1.298e-06   1.000e+00   2.273e-02   6.808e-02
  948    4194   -2.182336e+01   4.503e-07   1.000e+00   1.160e-02   6.723e-02
  949    4197   -2.182336e+01   6.834e-08   1.000e+00   1.849e-02   6.507e-02
  950    4199   -2.182336e+01   9.182e-07   1.000e+00   1.536e-02   6.101e-02
  951    4201   -2.182337e+01   3.780e-06   1.000e+00   4.541e-02   4.999e-02
  952    4203   -2.182337e+01   2.261e-05   1.000e+00   7.881e-02   5.992e-02
  953    4206   -2.182338e+01   1.769e-06   1.000e+00   1.427e-01   9.178e-02
  954    4209   -2.182340e+01   1.038e-05   1.000e+00   2.315e-01   1.198e-01
  955    4212   -2.182341e+01   1.167e-05   1.000e+00   2.346e-01   1.632e-01
  956    4217   -2.182342e+01   1.462e-05   4.900e-01   6.624e-02   1.345e-01
  957    4220   -2.182342e+01   6.140e-06   1.000e+00   8.612e-02   5.063e-02
  958    4222   -2.182342e+01   8.158e-06   1.000e+00   2.027e-02   2.391e-02
  959    4224   -2.182342e+01   5.233e-06   1.000e+00   1.553e-02   2.626e-02
  960    4226   -2.182342e+01   2.990e-06   1.000e+00   1.161e-02   3.448e-02

                                                          Norm of First-order
 Iter F-count            f(x) Feasibility  Steplength        step  optimality
  961    4228   -2.182342e+01   4.231e-06   1.000e+00   1.429e-02   4.819e-02
  962    4230   -2.182342e+01   7.280e-06   1.000e+00   1.937e-02   6.677e-02
  963    4232   -2.182342e+01   1.944e-05   1.000e+00   3.222e-02   1.004e-01
  964    4234   -2.182342e+01   5.606e-05   1.000e+00   5.574e-02   1.504e-01
  965    4236   -2.182343e+01   1.661e-04   1.000e+00   9.952e-02   2.201e-01
  966    4238   -2.182343e+01   3.863e-04   1.000e+00   1.649e-01   2.756e-01
  967    4240   -2.182344e+01   4.249e-04   1.000e+00   2.063e-01   2.749e-01
  968    4242   -2.182344e+01   1.821e-04   1.000e+00   1.763e-01   3.205e-01
  969    4244   -2.182344e+01   3.710e-05   1.000e+00   8.599e-02   3.375e-01
  970    4246   -2.182344e+01   2.438e-05   1.000e+00   6.590e-02   3.513e-01
  971    4248   -2.182344e+01   7.307e-05   1.000e+00   1.164e-01   3.015e-01
  972    4250   -2.182345e+01   3.446e-04   1.000e+00   1.595e-01   9.360e-02
  973    4258   -2.182345e+01   4.609e-04   1.681e-01   1.453e-01   1.178e-01
  974    4264   -2.182345e+01   5.372e-04   3.430e-01   1.635e-01   2.546e-01
  975    4266   -2.182346e+01   1.782e-05   1.000e+00   4.933e-02   2.088e-01
  976    4268   -2.182346e+01   1.106e-04   1.000e+00   7.540e-02   4.286e-02
  977    4270   -2.182346e+01   2.803e-05   1.000e+00   5.660e-02   1.516e-02
  978    4272   -2.182346e+01   5.897e-06   1.000e+00   2.426e-02   3.380e-02
  979    4274   -2.182346e+01   3.843e-08   1.000e+00   5.072e-03   9.651e-03
  980    4280   -2.182346e+01   3.437e-08   2.401e-01   5.055e-04   9.746e-03
  981    4287   -2.182346e+01   3.371e-08   1.681e-01   4.955e-04   9.834e-03
  982    4290   -2.182346e+01   2.459e-09   1.000e+00   3.673e-03   1.107e-02
  983    4292   -2.182346e+01   3.789e-08   1.000e+00   1.351e-03   1.138e-02
  984    4294   -2.182346e+01   4.631e-07   1.000e+00   4.869e-03   1.196e-02
  985    4296   -2.182346e+01   6.745e-07   1.000e+00   6.355e-03   1.625e-02
  986    4298   -2.182346e+01   1.747e-06   1.000e+00   1.232e-02   2.770e-02
  987    4300   -2.182346e+01   4.187e-06   1.000e+00   2.327e-02   4.214e-02
  988    4302   -2.182346e+01   2.111e-05   1.000e+00   4.875e-02   5.664e-02
  989    4304   -2.182346e+01   6.892e-05   1.000e+00   8.879e-02   6.129e-02
  990    4306   -2.182346e+01   8.924e-05   1.000e+00   1.071e-01   5.201e-02

                                                          Norm of First-order
 Iter F-count            f(x) Feasibility  Steplength        step  optimality
  991    4308   -2.182346e+01   1.584e-05   1.000e+00   5.865e-02   4.202e-02
  992    4310   -2.182346e+01   4.625e-06   1.000e+00   1.828e-02   1.277e-02
  993    4312   -2.182346e+01   4.737e-07   1.000e+00   7.927e-03   1.259e-03
  994    4314   -2.182346e+01   8.575e-09   1.000e+00   1.105e-03   2.389e-04
  995    4316   -2.182346e+01   2.344e-11   1.000e+00   8.077e-05   5.209e-08

Local minimum found that satisfies the constraints.

Optimization completed because the objective function is non-decreasing in 
feasible directions, to within the selected value of the function tolerance,
and constraints were satisfied to within the selected value of the constraint tolerance.




optimout = 

        nlpx: [410x1 double]
        fval: -21.8235
    exitflag: 1
      output: [1x1 struct]
      lambda: [1x1 struct]
        grad: [410x1 double]
     hessian: [410x410 double]
           t: [40x1 double]
           u: [40x4 double]
           p: []


optimparam = 

     optvar: 3
    objtype: []
      ncolx: 3
      ncolu: 2
         li: [10x1 double]
         tf: 0.2000
         ui: [4x10 double]
        par: []
        bdu: [4x2 double]
        bdx: []
        bdp: []
     objfun: @objfun
     confun: []
    process: @process
    options: [1x1 struct]
        bdt: [1.0000e-03 0.2000]
         ni: 10
         nu: 4
         nx: 8
         np: 0
        tau: [5x1 double]
        lfx: [5x4 double]
       dlfx: [5x4 double]
        lfu: [5x2 double]
          M: [8x8 double]
     dt_col: 10
     du_col: 80
     dx_col: 320
     dp_col: 0

diary off
