problem5


*********************  Running fminsdp  ********************** 

Calling NLP-solver fmincon for problem with no matrix inequality constraints.

 Iter  Func-count            Fval   Feasibility   Step Length       Norm of   First-order  
 496 -6.1066092e-01 1.14e-03 6.73e-03  -6.9 3.37e-02    -  1.00e+00 1.00e+00h  1
 497 -6.1068684e-01 2.02e-03 9.55e-03  -6.9 1.71e-01    -  1.00e+00 3.66e-01h  1
 498 -6.1086875e-01 3.36e-01 1.08e-01  -6.9 1.91e+00    -  3.49e-01 3.93e-01f  1
 499 -6.1222074e-01 2.06e-01 8.33e-02  -6.9 3.71e-01    -  2.69e-04 4.77e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 500 -6.1189025e-01 1.27e-01 7.12e-02  -6.9 2.89e-01    -  5.91e-01 3.77e-01h  1
 501 -6.1188107e-01 1.26e-01 7.03e-02  -6.9 2.11e-01    -  8.31e-02 9.57e-03h  1
 502 -6.1131153e-01 7.27e-02 3.54e-01  -6.9 3.58e-01    -  1.80e-02 1.00e+00h  1
 503 -6.1136237e-01 6.27e-02 3.10e-01  -6.9 1.90e-01    -  7.31e-01 1.40e-01h  1
 504 -6.1160479e-01 3.33e-03 1.37e-02  -6.9 2.37e-01    -  7.70e-01 1.00e+00h  1
 505 -6.1084522e-01 4.95e-04 3.20e-03  -8.0 8.44e-02    -  1.00e+00 1.00e+00h  1
 506 -6.1071367e-01 6.21e-06 6.04e-04  -7.7 8.13e-03    -  1.00e+00 1.00e+00h  1
 507 -6.1071299e-01 1.82e-08 5.09e-04  -7.8 6.37e-03    -  1.00e+00 1.00e+00H  1
 508 -6.1071976e-01 4.11e-04 3.64e-03  -7.8 1.89e-02    -  1.00e+00 1.00e+00h  1
 509 -6.1074351e-01 2.82e-03 2.27e-02  -7.8 7.84e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 510 -6.1076487e-01 1.98e-03 2.97e-02  -7.8 7.50e-02    -  1.00e+00 1.00e+00h  1
 511 -6.1077740e-01 4.28e-04 1.38e-02  -7.8 4.69e-02    -  1.00e+00 1.00e+00h  1
 512 -6.1074159e-01 1.81e-04 1.22e-03  -7.8 3.58e-02    -  1.00e+00 1.00e+00h  1
 513 -6.1073821e-01 9.00e-05 1.40e-03  -7.8 1.18e-02    -  1.00e+00 1.00e+00h  1
 514 -6.1071921e-01 6.35e-05 9.88e-03  -7.8 7.06e-02    -  1.00e+00 1.00e+00H  1
 515 -6.1073395e-01 2.65e-05 2.06e-02  -7.8 7.90e-02    -  1.00e+00 1.00e+00H  1
 516 -6.1078037e-01 6.14e-04 2.09e-02  -7.8 4.71e-02    -  1.00e+00 1.00e+00h  1
 517 -6.1084339e-01 6.66e-04 2.88e-03  -7.8 4.13e-02    -  1.00e+00 1.00e+00h  1
 518 -6.1074538e-01 5.31e-05 7.85e-04  -7.8 8.50e-03    -  1.00e+00 1.00e+00h  1
 519 -6.1074550e-01 6.77e-05 1.17e-03  -7.8 2.02e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 520 -6.1087031e-01 1.82e-02 1.49e-02  -7.8 3.86e-01    -  1.00e+00 1.00e+00H  1
 521 -6.1091846e-01 2.73e-03 4.83e-03  -7.8 1.04e-01    -  1.00e+00 1.00e+00h  1
 522 -6.1079776e-01 4.76e-04 1.14e-02  -7.8 7.79e-02    -  1.00e+00 1.00e+00h  1
 523 -6.1086598e-01 1.25e-03 4.75e-03  -7.8 1.05e-01    -  1.00e+00 1.00e+00h  1
 524 -6.1074838e-01 9.97e-06 7.09e-04  -7.8 5.59e-03    -  1.00e+00 1.00e+00h  1
 525 -6.1074837e-01 5.70e-06 6.72e-04  -7.8 6.97e-03    -  1.00e+00 1.00e+00h  1
 526 -6.1074781e-01 2.26e-06 3.18e-04  -7.8 1.86e-03    -  1.00e+00 1.00e+00h  1
 527 -6.1074781e-01 3.50e-06 3.24e-04  -7.8 1.79e-03    -  1.00e+00 1.00e+00h  1
 528 -6.1074875e-01 1.08e-04 2.55e-03  -7.8 3.08e-02    -  1.00e+00 1.00e+00h  1
 529 -6.1075005e-01 2.10e-04 4.47e-03  -7.8 7.04e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 530 -6.1074477e-01 3.74e-07 1.24e-02  -7.8 8.71e-02    -  1.00e+00 1.00e+00H  1
 531 -6.1075258e-01 4.12e-04 1.61e-02  -7.8 5.01e-01    -  1.00e+00 1.25e-01h  4
 532 -6.1074878e-01 2.92e-05 3.35e-03  -7.8 1.64e-01    -  1.00e+00 1.00e+00H  1
 533 -6.1075041e-01 2.74e-04 4.64e-03  -7.8 4.34e-01    -  8.96e-01 3.12e-02h  6
 534 -6.1074954e-01 1.44e-04 2.92e-03  -7.8 7.40e-02    -  2.42e-01 1.00e+00H  1
 535 -6.1121740e-01 1.54e-01 1.91e-01  -7.8 2.12e+00    -  3.76e-01 4.04e-01H  1
 536 -6.1201626e-01 1.56e-01 2.08e-01  -7.8 2.90e+02    -  4.06e-06 1.77e-04h  1
 537 -6.2384209e-01 1.91e-01 3.47e-01  -7.8 5.39e+01    -  6.82e-04 9.07e-03f  1
 538 -6.2293263e-01 1.79e-01 4.28e-01  -7.8 5.52e-02    -  3.41e-01 6.54e-02h  1
 539 -6.1756857e-01 1.06e-01 3.60e-01  -7.8 4.55e-02    -  1.00e+00 4.10e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 540 -6.1387994e-01 5.28e-02 8.86e-02  -7.8 2.76e-02    -  1.00e+00 5.00e-01h  2
 541 -6.1211889e-01 2.64e-02 8.16e-02  -7.8 1.38e-02    -  7.71e-01 5.00e-01h  2
 542 -6.1126361e-01 1.32e-02 1.29e-02  -7.8 6.91e-03    -  5.86e-01 5.00e-01h  2
 543 -6.1105437e-01 9.90e-03 9.95e-02  -7.8 4.03e-03    -  6.35e-01 2.50e-01h  3
 544 -6.1097652e-01 8.66e-03 4.15e-02  -7.8 4.19e-03    -  5.78e-01 1.25e-01h  4
 545 -6.1043357e-01 6.75e-06 4.89e-02  -7.8 4.24e-03    -  5.43e-01 1.00e+00h  1
 546 -6.1044672e-01 2.81e-06 2.37e-02  -7.8 4.54e-03    -  6.51e-01 1.00e+00h  1
 547 -6.1045585e-01 2.50e-06 1.05e-02  -7.8 4.15e-03    -  6.09e-01 1.00e+00h  1
 548 -6.1056991e-01 6.50e-04 7.40e-03  -7.8 4.87e-02    -  2.61e-01 1.00e+00h  1
 549 -6.1052503e-01 5.22e-05 1.29e-03  -7.8 1.06e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 550 -6.1051614e-01 6.59e-06 1.39e-04  -7.8 6.39e-03    -  1.00e+00 1.00e+00h  1
 551 -6.1051199e-01 1.96e-07 1.37e-04  -7.8 1.31e-03    -  1.00e+00 1.00e+00h  1
 552 -6.1051750e-01 4.37e-06 2.98e-03  -7.8 3.88e-02    -  2.96e-01 1.00e+00H  1
 553 -6.1052121e-01 6.87e-06 5.08e-03  -7.8 2.26e-02    -  1.00e+00 1.00e+00H  1
 554 -6.1052200e-01 2.15e-05 5.53e-03  -7.8 1.45e-01    -  4.36e-01 3.12e-02h  6
 555 -6.1062967e-01 6.78e-03 1.27e-02  -7.8 1.30e+00    -  4.40e-01 1.70e-02H  1
 556 -6.1061898e-01 6.31e-03 1.25e-02  -7.8 4.13e-01    -  8.23e-04 2.50e-01h  3
 557 -6.1080646e-01 9.87e-03 3.71e-03  -7.8 1.45e+00    -  1.00e+00 1.77e-02H  1
 558 -6.1070062e-01 5.35e-03 3.37e-02  -7.8 2.74e-01    -  6.28e-01 5.00e-01h  2
 559 -6.1062691e-01 2.63e-03 5.06e-03  -7.8 9.91e-02    -  2.18e-01 5.00e-01h  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 560 -6.1068388e-01 5.45e-03 1.75e-02  -7.8 1.34e+00    -  2.66e-01 8.54e-03H  1
 561 -6.1067377e-01 2.46e-03 1.27e-02  -7.8 3.68e-01    -  1.64e-01 2.26e-01h  2
 562 -6.1073282e-01 6.15e-03 2.04e-02  -7.8 1.14e+01    -  4.73e-02 2.69e-02h  3
 563 -6.1071983e-01 3.42e-03 1.52e-02  -7.8 9.61e-01    -  6.55e-01 9.34e-01h  1
 564 -6.1078062e-01 3.49e-03 2.36e-02  -7.8 5.91e+00    -  2.78e-01 5.79e-02h  1
 565 -6.1073699e-01 1.35e-03 1.40e-02  -7.8 4.26e-01    -  1.10e-03 5.69e-01h  1
 566 -6.1073170e-01 1.32e-03 1.20e-02  -7.8 4.94e-01    -  2.15e-01 2.88e-02h  6
 567 -6.1060681e-01 3.70e-04 1.76e-01  -7.8 7.66e-01    -  2.70e-02 1.00e+00h  1
 568 -6.1276177e-01 8.66e-02 4.76e-01  -7.8 1.48e+00    -  7.51e-02 9.72e-01H  1
 569 -6.1587284e-01 2.45e-01 1.01e-01  -7.8 4.88e+01    -  5.90e-06 2.61e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 570 -6.1816501e-01 2.46e-01 2.44e-02  -7.8 1.01e+01    -  1.31e-02 8.07e-02h  1
 571 -6.1508228e-01 1.43e-01 3.02e-02  -7.8 7.33e-01    -  1.59e-05 4.16e-01h  1
 572 -6.1477025e-01 1.31e-01 1.49e+02  -7.8 3.48e+00    -  2.88e-06 8.44e-02h  1
 573 -6.1501560e-01 1.33e-01 1.47e+02  -7.8 3.94e+01    -  9.45e-07 8.96e-03h  1
 574 -6.1501879e-01 1.38e-01 1.41e+02  -7.8 7.64e+00    -  8.38e-03 4.01e-02h  3
 575 -6.1504411e-01 1.38e-01 1.41e+02  -7.8 1.15e+01    -  3.53e-02 2.14e-03h  1
 576 -6.1507978e-01 1.37e-01 1.31e+02  -7.8 6.25e+00    -  2.13e-02 7.33e-02h  2
 577 -6.1545837e-01 1.45e-01 1.30e+02  -7.8 3.49e+01    -  1.28e-02 7.04e-03h  1
 578 -6.1458899e-01 1.07e-01 9.51e+01  -7.8 4.77e+00    -  2.49e-03 2.67e-01h  1
 579 -6.1533309e-01 1.03e-01 9.07e+01  -7.8 1.11e+01    -  2.19e-02 4.62e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 580 -6.1469586e-01 7.89e-02 6.96e+01  -7.8 1.50e+00    -  2.86e-02 2.32e-01h  1
 581 -6.1465746e-01 7.84e-02 6.92e+01  -7.8 4.38e+00    -  1.18e-08 6.76e-03h  1
 582 -6.1454996e-01 7.65e-02 6.73e+01  -7.8 7.69e-01    -  1.00e+00 2.65e-02h  1
 583 -6.1508034e-01 5.96e-02 5.43e+01  -7.8 4.68e+00    -  2.70e-06 1.93e-01h  1
 584 -6.1509721e-01 5.89e-02 5.36e+01  -7.8 5.54e-01    -  1.03e-01 1.32e-02h  1
 585 -6.1440471e-01 9.29e-03 6.84e+02  -7.8 4.69e-01    -  2.06e-06 1.00e+00h  1
 586 -6.1432154e-01 8.90e-03 6.54e+02 -11.0 7.60e-01    -  2.00e-01 4.35e-02h  1
 587 -6.1429651e-01 8.82e-03 6.48e+02  -6.6 1.25e+00    -  5.47e-01 8.61e-03h  1
 588 -6.1427418e-01 8.76e-03 6.43e+02  -6.8 1.40e+00    -  7.63e-01 7.77e-03h  7
 589 -6.1429789e-01 1.29e-02 6.33e+02  -6.8 1.04e+01    -  1.87e-01 1.51e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 590 -6.1547262e-01 1.46e-01 5.97e+02  -6.7 7.08e+00    -  6.49e-02 5.80e-02h  1
 591 -6.1545052e-01 1.46e-01 5.95e+02  -6.7 1.60e+00    -  2.60e-04 3.09e-03h  1
 592 -6.1709141e-01 1.16e-01 4.77e+02  -6.7 9.74e+00    -  2.65e-03 1.99e-01f  1
 593 -6.1647985e-01 1.01e-01 3.76e+02  -6.7 4.60e+00    -  5.34e-04 2.10e-01h  2
 594 -6.1601354e-01 6.44e-02 2.50e+02  -6.7 2.87e+00    -  1.11e-01 3.37e-01h  1
 595 -6.1500130e-01 6.15e-02 1.89e+02  -6.7 1.04e+00    -  7.36e-03 2.44e-01h  1
 596 -6.1456517e-01 5.05e-02 1.36e+02  -6.7 6.61e+00    -  7.61e-03 2.78e-01h  1
 597 -6.1477710e-01 6.24e-02 1.26e+02  -6.7 2.45e+01    -  1.06e-04 7.54e-02f  1
 598 -6.1437263e-01 5.82e-02 1.04e+02  -6.7 1.40e+00    -  2.54e-01 1.73e-01h  2
 599 -6.1433313e-01 5.75e-02 1.03e+02  -6.7 1.38e+00    -  5.21e-01 1.16e-02h  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 600 -6.1431328e-01 5.71e-02 1.02e+02  -6.7 6.28e+00    -  7.05e-02 7.57e-03h  4
 601 -6.1430342e-01 5.68e-02 1.02e+02  -6.7 6.13e+00    -  3.37e-02 4.98e-03h  7
 602 -6.1430096e-01 5.67e-02 1.02e+02  -6.7 1.21e+01    -  3.03e-02 1.16e-03h  5
 603 -6.1419105e-01 6.82e-02 9.19e+01  -6.7 1.92e+01    -  2.42e-02 9.60e-02h  1
 604 -6.1428984e-01 7.22e-02 7.81e+01  -6.7 6.83e+00    -  1.78e-01 1.50e-01h  1
 605 -6.1694953e-01 6.09e-02 1.84e+00  -6.7 9.44e-01    -  4.33e-04 1.00e+00h  1
 606 -6.1688856e-01 6.07e-02 1.82e+00  -6.7 9.51e+00    -  1.63e-02 2.15e-02h  3
 607 -6.1398692e-01 3.86e-02 1.19e+00  -6.7 5.80e-01    -  3.83e-01 4.31e-01h  1
 608 -6.1390277e-01 3.77e-02 2.58e+01  -6.7 1.48e+01    -  2.72e-05 5.15e-02H  1
 609 -6.1294029e-01 2.95e-02 1.84e+01  -6.7 5.11e+00    -  1.48e-02 2.82e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 610 -6.1305823e-01 3.17e-02 1.83e+01  -6.7 2.82e+01    -  8.45e-03 8.17e-03h  2
 611 -6.1299067e-01 3.08e-02 1.78e+01  -6.7 1.78e+00    -  1.90e-01 2.70e-02h  1
 612 -6.1303966e-01 3.03e-02 1.74e+01  -6.7 1.03e+01    -  3.07e-02 2.05e-02f  1
 613 -6.1301861e-01 2.96e-02 1.68e+01  -6.7 1.47e+01    -  5.44e-03 3.59e-02h  3
 614 -6.1302440e-01 2.88e-02 1.66e+01  -6.7 1.03e+01    -  1.03e-02 1.28e-02h  3
 615 -6.1103484e-01 9.72e-03 5.87e+00  -6.7 2.59e+00    -  1.19e-01 6.45e-01H  1
 616 -6.1116300e-01 1.16e-02 5.79e+00  -6.7 2.98e+01    -  1.34e-02 1.37e-02h  2
 617 -6.1119446e-01 1.24e-02 5.76e+00  -6.7 3.37e+01    -  5.75e-03 5.69e-03h  1
 618 -6.1118195e-01 1.24e-02 5.73e+00  -6.7 3.33e+01    -  2.16e-04 4.20e-03h  1
 619 -6.1120213e-01 1.24e-02 5.73e+00  -6.7 8.51e+01    -  1.45e-04 1.64e-03f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 620 -6.1111844e-01 1.38e-02 3.67e+00  -6.7 2.82e+00    -  3.76e-02 3.59e-01h  2
 621 -6.1120041e-01 1.55e-02 3.65e+00  -6.7 3.74e+01    -  3.06e-02 6.74e-03h  3
 622 -6.1143369e-01 1.52e-02 3.49e+00  -6.7 2.52e+01    -  4.08e-02 4.29e-02h  1
 623 -6.1150931e-01 1.60e-02 3.49e+00  -6.7 3.84e+01    -  3.91e-02 1.37e-03h  3
 624 -6.1151613e-01 1.61e-02 3.48e+00  -6.7 1.39e+01    -  1.13e-01 5.10e-04h  6
 625 -6.1160587e-01 1.63e-02 3.37e+00  -6.7 2.67e+00    -  1.00e+00 3.14e-02h  2
 626 -6.1162255e-01 1.64e-02 3.35e+00  -6.7 4.34e+00    -  1.17e-01 4.53e-03h  7
 627 -6.1098258e-01 3.11e-03 1.45e+00  -6.7 1.41e+00    -  3.69e-02 5.71e-01H  1
 628 -6.1143486e-01 5.95e-03 9.93e-01  -6.7 1.17e+00    -  6.51e-01 3.14e-01h  2
 629 -6.1104015e-01 4.12e-03 5.01e-01  -6.7 4.63e-01    -  4.60e-01 5.00e-01h  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 630 -6.1103275e-01 4.07e-03 4.69e-01  -6.7 1.23e+00    -  3.43e-02 6.25e-02h  5
 631 -6.1115891e-01 5.71e-03 4.02e-01  -6.7 6.00e+00    -  1.54e-02 1.28e-01h  2
 632 -6.1170901e-01 5.02e-03 1.14e-01  -6.7 3.20e-01    -  2.63e-01 1.00e+00h  1
 633 -6.1050718e-01 1.94e-03 1.50e-03  -5.5 1.64e-01    -  1.00e+00 1.00e+00h  1
 634 -6.1051878e-01 2.25e-03 2.11e+00  -5.6 1.21e+00    -  5.40e-01 1.39e-01h  2
 635 -6.1065355e-01 3.12e-02 3.91e-01  -5.6 1.78e+00    -  4.57e-01 7.03e-01h  1
 636 -6.1523230e-01 2.85e-02 6.34e+00  -5.6 7.84e-01    -  1.28e-01 1.00e+00h  1
 637 -6.1383782e-01 1.99e-02 3.83e+00  -5.6 1.77e+00    -  3.52e-01 3.13e-01h  1
 638 -6.1053551e-01 1.06e-03 9.03e+00  -5.6 6.60e-01    -  1.52e-01 1.00e+00h  1
 639 -6.1060210e-01 8.39e-03 1.35e-02  -5.6 6.04e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 640 -6.1207963e-01 1.90e-02 5.92e-02  -5.6 5.53e-01    -  1.00e+00 1.00e+00h  1
 641 -6.1178066e-01 1.49e-02 1.17e+00  -5.6 4.17e-01    -  4.76e-01 2.19e-01h  1
 642 -6.1113633e-01 7.78e-03 2.48e-01  -5.6 3.10e-01    -  3.98e-01 5.00e-01h  2
 643 -6.1110616e-01 7.34e-03 5.15e-01  -5.6 1.52e+00    -  1.33e-01 6.25e-02h  5
 644 -6.1003572e-01 1.74e-04 6.73e+00  -5.6 1.91e-01    -  3.90e-01 1.00e+00H  1
 645 -6.1052314e-01 5.98e-04 5.83e+00  -5.6 4.23e-01    -  6.35e-01 1.00e+00H  1
 646 -6.1047903e-01 1.23e-04 2.88e-02  -5.6 3.95e-01    -  1.00e+00 1.00e+00H  1
 647 -6.1051653e-01 4.28e-03 1.12e+00  -5.6 1.05e+00    -  6.76e-01 1.66e-01h  2
 648 -6.1062622e-01 2.07e-03 6.70e-01  -5.6 3.59e-01    -  1.00e+00 6.93e-01h  1
 649 -6.1050520e-01 2.79e-04 5.31e+00  -5.6 2.39e-01    -  9.11e-04 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 650 -6.1063272e-01 3.33e-03 9.00e-01  -5.6 7.18e-01    -  8.68e-01 4.52e-01h  2
 651 -6.1051124e-01 2.21e-03 1.12e-02  -5.6 2.03e-01    -  1.00e+00 1.00e+00H  1
 652 -6.1011725e-01 3.50e-04 1.38e+00  -5.6 1.47e-01    -  6.85e-01 1.00e+00H  1
 653 -6.1052450e-01 3.78e-03 6.04e-03  -5.6 1.48e-01    -  1.00e+00 1.00e+00H  1
 654 -6.1055999e-01 1.27e-03 3.58e-01  -5.6 1.67e-01    -  7.04e-01 1.00e+00h  1
 655 -6.1043476e-01 2.46e-04 2.86e+00  -5.6 3.17e-01    -  3.91e-01 1.00e+00H  1
 656 -6.1050243e-01 2.88e-04 1.49e-02  -5.6 2.61e-01    -  1.00e+00 1.00e+00H  1
 657 -6.1063627e-01 3.69e-03 4.28e-01  -5.6 3.11e-01    -  1.00e+00 5.00e-01h  2
 658 -6.1065219e-01 3.36e-03 3.60e-01  -5.6 2.32e-01    -  3.46e-01 2.50e-01h  3
 659 -6.1071092e-01 1.69e-03 4.14e-01  -5.6 3.72e-01    -  1.00e+00 5.00e-01h  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 660 -6.1073400e-01 3.73e-03 4.65e-01  -5.6 3.38e-01    -  3.84e-01 1.25e-01h  4
 661 -6.1076607e-01 7.62e-03 9.89e-02  -5.6 1.46e-01    -  7.11e-01 1.00e+00h  1
 662 -6.1054781e-01 1.97e-03 1.01e-02  -5.6 2.25e-01    -  1.00e+00 1.00e+00H  1
 663 -6.1061939e-01 4.10e-03 5.63e-01  -5.6 5.14e-01    -  1.00e+00 1.75e-01h  3
 664 -6.1064348e-01 4.93e-03 6.42e-01  -5.6 7.16e-01    -  1.00e+00 5.29e-02h  4
 665 -6.1065208e-01 4.96e-03 6.45e-01  -5.6 6.12e-01    -  4.40e-01 1.81e-02h  6
 666 -6.1069892e-01 2.57e-03 2.53e-01  -5.6 1.59e-01    -  1.00e+00 8.51e-01H  1
 667 -6.1071222e-01 2.25e-03 5.40e-01  -5.6 2.94e-01    -  1.00e+00 1.25e-01h  4
 668 -6.1079686e-01 8.94e-04 4.45e-02  -5.6 1.64e-01    -  3.99e-01 1.00e+00h  1
 669 -6.1091632e-01 5.37e-03 1.17e-01  -5.6 1.30e-01    -  8.15e-01 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 670 -6.1069790e-01 1.21e-03 1.43e-01  -5.6 1.50e-01    -  1.00e+00 9.06e-01H  1
 671 -6.1087336e-01 9.30e-04 5.27e-03  -5.6 7.87e-02    -  1.00e+00 1.00e+00f  1
 672 -6.1077397e-01 3.15e-04 1.03e-02  -5.6 4.19e-02    -  9.79e-01 1.00e+00h  1
 673 -6.1072889e-01 1.48e-04 4.22e-03  -5.6 4.14e-02    -  1.00e+00 1.00e+00H  1
 674 -6.1074089e-01 1.41e-04 2.58e-03  -5.6 4.15e-02    -  1.00e+00 1.00e+00h  1
 675 -6.1073914e-01 5.96e-05 3.28e-03  -5.6 2.01e-02    -  1.00e+00 1.00e+00h  1
 676 -6.1073995e-01 1.20e-04 7.71e-03  -5.6 5.11e-02    -  1.00e+00 1.00e+00H  1
 677 -6.1070141e-01 2.44e-06 1.15e-02  -5.6 4.54e-02    -  1.00e+00 1.00e+00H  1
 678 -6.1079228e-01 2.84e-04 3.26e-03  -5.6 4.07e-02    -  1.00e+00 1.00e+00h  1
 679 -6.1075400e-01 2.34e-04 2.51e-03  -5.6 1.87e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 680 -6.1075291e-01 2.22e-04 5.48e-03  -5.6 1.41e-02    -  1.00e+00 1.00e+00h  1
 681 -6.1073823e-01 1.02e-04 4.01e-03  -5.6 5.08e-02    -  1.00e+00 1.00e+00H  1
 682 -6.1074939e-01 6.09e-05 1.11e-03  -5.6 1.89e-02    -  1.00e+00 1.00e+00H  1
 683 -6.1075364e-01 2.60e-04 2.41e-03  -5.6 3.56e-02    -  1.00e+00 1.00e+00h  1
 684 -6.1075534e-01 7.56e-05 2.49e-03  -5.6 2.64e-02    -  1.00e+00 1.00e+00h  1
 685 -6.1075168e-01 1.67e-06 2.13e-03  -5.6 9.21e-03    -  1.00e+00 1.00e+00H  1
 686 -6.1074336e-01 4.61e-07 5.56e-03  -5.6 3.88e-02    -  1.00e+00 1.00e+00H  1
 687 -6.1074374e-01 7.68e-07 1.67e-01  -5.6 2.46e-02    -  1.00e+00 1.56e-02h  7
 688 -6.1076150e-01 2.23e-04 8.50e-02  -5.6 5.57e-02    -  1.00e+00 5.00e-01h  2
 689 -6.1075520e-01 2.96e-05 6.08e-03  -5.6 4.40e-02    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 690 -6.1075665e-01 6.53e-05 1.25e-01  -5.6 7.48e-02    -  1.00e+00 1.25e-01h  4
 691 -6.1075776e-01 1.05e-04 1.25e-01  -5.6 5.90e-02    -  1.00e+00 1.25e-01h  4
 692 -6.1075850e-01 1.23e-04 1.35e-01  -5.6 2.70e-01    -  7.16e-01 1.56e-02h  7
 693 -6.1075894e-01 1.41e-04 1.37e-01  -5.6 1.44e-01    -  1.00e+00 3.12e-02h  6
 694 -6.1075902e-01 1.41e-04 1.40e-01  -5.6 1.68e-01    -  9.55e-01 7.81e-03h  8
 695 -6.1262496e-01 3.03e-01 1.40e-01  -5.6 7.74e-01    -  3.58e-01 3.65e-01H  1
 696 -6.2216296e-01 3.21e-01 4.98e-02  -5.6 5.59e-01    -  2.09e-03 1.00e+00h  1
 697 -6.1599617e-01 1.61e-01 3.91e-02  -5.6 9.22e-01    -  4.88e-01 5.75e-01h  1
 698 -6.1114886e-01 7.03e-02 1.57e-01  -5.6 2.14e-01    -  6.02e-02 1.00e+00h  1
 699 -6.1309565e-01 7.69e-02 1.62e-01  -5.6 4.17e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 700 -6.3964520e-01 1.34e-01 1.08e-01  -5.6 4.53e-01    -  1.00e+00 1.00e+00h  1
 701 -6.1123474e-01 6.46e-03 2.97e-02  -5.6 1.74e-01    -  1.00e+00 1.00e+00h  1
 702 -6.1111062e-01 5.56e-03 5.58e-02  -5.6 1.12e-01    -  1.00e+00 5.00e-01h  2
 703 -6.1083488e-01 2.93e-03 1.05e-02  -5.6 1.15e-01    -  1.00e+00 1.00e+00h  1
 704 -6.1081821e-01 9.60e-04 1.18e-02  -5.6 4.94e-02    -  1.00e+00 1.00e+00h  1
 705 -6.1076086e-01 3.94e-04 6.18e-03  -5.6 2.61e-02    -  1.00e+00 1.00e+00h  1
 706 -6.1075837e-01 2.36e-04 4.88e-02  -5.6 1.32e-02    -  1.00e+00 5.00e-01h  2
 707 -6.1075816e-01 6.01e-05 2.06e-03  -5.6 3.50e-02    -  1.00e+00 1.00e+00h  1
 708 -6.1075442e-01 1.37e-05 9.04e-04  -5.6 6.34e-03    -  1.00e+00 1.00e+00h  1
 709 -6.1075456e-01 7.88e-06 9.38e-04  -5.6 6.80e-03    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 710 -6.1075420e-01 3.14e-05 1.37e-03  -5.6 7.97e-03    -  1.00e+00 1.00e+00h  1
 711 -6.1074936e-01 4.13e-06 6.89e-03  -5.6 4.29e-02    -  1.00e+00 1.00e+00H  1
 712 -6.1074964e-01 1.53e-06 6.84e-02  -5.6 6.40e-02    -  1.00e+00 3.12e-02h  6
 713 -6.1076833e-01 1.85e-03 5.39e-03  -5.6 7.40e-02    -  1.00e+00 1.00e+00h  1
 714 -6.1078870e-01 2.46e-04 3.30e-03  -5.6 6.49e-02    -  1.00e+00 1.00e+00h  1
 715 -6.1075012e-01 1.41e-04 5.90e-03  -6.1 1.06e-01    -  1.00e+00 1.00e+00H  1
 716 -6.1078956e-01 1.37e-02 4.54e+00  -6.2 1.27e-01    -  1.00e+00 7.44e-01h  1
