problem2
*********** generating gradients please wait ***********


*********************  Running fminsdp  ********************** 

Calling NLP-solver fmincon for problem with no matrix inequality constraints.

                                            First-order      Norm of
 Iter F-count            f(x)  Feasibility   optimality         step
4863  1.2730255e-01 3.49e-02 2.03e-01  -6.5 1.32e+01    -  4.87e-01 1.44e-01h  3
4864  1.2645258e-01 5.41e-02 2.91e-01  -6.5 3.60e+01    -  1.64e-01 2.72e-02h  4
4865  1.2907315e-01 2.27e-02 2.09e-01  -6.5 1.98e+00    -  2.26e-01 1.00e+00H  1
4866  1.2432035e-01 3.24e-02 3.78e-02  -6.5 9.96e-01    -  4.04e-01 1.00e+00h  1
4867  1.2611608e-01 4.58e-03 1.09e-01  -6.5 3.33e-01    -  8.54e-01 1.00e+00h  1
4868  1.2575487e-01 1.90e-03 1.56e-01  -6.5 2.97e-01    -  1.00e+00 1.00e+00h  1
4869  1.2537208e-01 1.09e-02 2.42e-01  -6.5 2.36e+01    -  5.48e-02 2.88e-02h  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
4870  1.2488556e-01 1.78e-02 2.14e-01  -6.5 1.20e+02    -  1.37e-03 4.96e-03h  4
4871  1.2486234e-01 1.77e-02 2.14e-01  -6.5 6.30e+00    -  1.75e-01 2.10e-03h  1
4872  8.8278459e-02 2.82e+00 1.89e+03  -6.5 1.23e+01    -  3.88e-07 1.00e+00F  1
4873  5.3424941e-02 9.57e-01 3.28e+02  -6.5 5.75e+00    -  1.40e-02 8.27e-01h  1
4874 -4.0167828e-02 2.41e+00 9.50e+01  -6.5 9.29e+00    -  1.23e-01 7.10e-01h  1
4875 -1.4770077e-01 6.56e+00 2.73e+01  -6.5 1.57e+01    -  2.25e-02 7.18e-01f  1
4876 -1.4830048e-01 6.44e+00 2.68e+01  -6.5 2.65e+01    -  6.92e-02 1.82e-02h  1
4877 -6.1226387e-02 3.38e+00 7.27e-01  -6.5 8.10e+00    -  4.32e-02 1.00e+00h  1
4878 -6.9960406e-02 3.16e+00 7.53e-01  -6.5 9.86e+00    -  2.39e-01 6.14e-02h  1
4879 -1.4758900e-01 2.47e+00 9.37e-01  -6.5 2.43e+01    -  1.22e-01 2.20e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
4880 -1.4779884e-01 2.33e+00 8.49e-01  -6.5 1.13e+01    -  4.11e-06 5.71e-02h  1
4881 -1.2695884e-01 2.06e+00 7.83e-01  -6.5 5.48e+00    -  8.29e-01 1.16e-01h  1
4882 -1.3697971e-01 2.41e+00 1.10e+01  -6.5 1.80e+01    -  2.13e-06 6.02e-01h  1
4883 -1.4470150e-01 2.10e+00 9.51e+00  -6.5 8.45e+00    -  1.00e+00 1.35e-01h  1
4884 -8.4386512e-02 8.15e-01 6.78e+01  -6.5 8.45e+00    -  4.37e-06 6.46e-01h  1
4885 -4.0738202e-02 7.42e-01 3.41e+01  -6.5 3.94e+00    -  9.29e-03 5.00e-01h  2
4886  4.4049821e-02 3.52e-01 1.71e+01  -6.5 7.98e-01    -  9.56e-01 5.00e-01h  2
4887  1.1178840e-01 9.45e-02 5.12e+00 -11.0 8.33e-01    -  5.44e-02 7.03e-01h  1
4888  1.1262073e-01 9.02e-02 4.90e+00  -6.1 1.32e+00    -  6.45e-01 4.31e-02h  1
4889  1.0205180e-01 2.13e+00 1.82e+00  -6.2 4.10e+00    -  3.93e-02 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
4890  9.5141830e-02 2.15e+00 2.17e+00  -6.2 6.00e+01    -  1.16e-01 1.19e-02h  1
4891  1.0090826e-01 8.10e-01 1.82e+00  -6.2 2.29e+00    -  3.82e-05 6.19e-01h  1
4892  1.0855586e-01 3.93e-01 9.11e-01  -6.2 1.28e+00    -  2.17e-01 5.00e-01h  2
4893  1.2336921e-01 7.02e-02 1.02e-01  -6.2 7.44e-01    -  2.57e-01 1.00e+00h  1
4894  1.2395962e-01 1.49e-02 2.97e-01  -6.2 7.24e-01    -  2.07e-01 1.00e+00h  1
4895  1.2307920e-01 4.32e-02 7.25e-01  -6.2 8.38e+00    -  1.02e-01 1.25e-01h  4
4896  1.2284219e-01 6.35e-02 1.06e+00  -6.2 7.34e+00    -  6.29e-02 4.86e-02h  5
4897  1.2299244e-01 5.42e-02 1.18e+00  -6.2 1.21e+00    -  5.22e-01 2.50e-01h  3
4898  1.2300266e-01 5.33e-02 1.06e+00  -6.2 2.03e+00    -  9.40e-01 3.28e-02h  5
4899  1.2302537e-01 5.20e-02 9.52e-01  -6.2 1.67e+00    -  1.00e+00 3.70e-02h  5
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
4900  1.2307347e-01 4.89e-02 9.43e-01  -6.2 8.94e-01    -  7.27e-01 6.25e-02h  5
4901  1.2372185e-01 1.86e-02 3.61e-01  -6.2 1.81e-02    -  1.00e+00 6.18e-01h  1
4902  1.2397975e-01 9.63e-04 8.64e-03  -6.2 5.69e-02    -  1.00e+00 1.00e+00h  1
4903  1.2396177e-01 4.81e-04 5.72e-03  -6.2 3.17e-02    -  1.00e+00 1.00e+00h  1
4904  1.2409447e-01 1.37e-05 5.96e-03  -6.2 1.23e-02    -  1.00e+00 1.00e+00h  1
4905  1.2387198e-01 5.79e-03 4.06e-02  -6.2 3.07e-01    -  1.00e+00 9.74e-01h  1
4906  1.2386408e-01 1.63e-03 5.15e-02  -6.2 2.52e-01    -  1.00e+00 1.00e+00f  1
4907  1.2379408e-01 1.48e-03 2.45e-02  -6.2 5.64e-02    -  1.00e+00 1.00e+00h  1
4908  1.2390083e-01 3.54e-04 8.53e-03  -6.2 5.36e-02    -  1.00e+00 1.00e+00h  1
4909  1.2389085e-01 4.71e-04 5.65e-02  -6.2 6.20e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
4910  1.2388021e-01 3.69e-04 2.54e-01  -6.2 2.14e-01    -  1.00e+00 1.00e+00H  1
4911  1.2379208e-01 2.44e-03 1.42e-01  -6.2 2.47e-01    -  1.00e+00 1.00e+00h  1
4912  1.2379210e-01 2.44e-03 1.42e-01  -6.2 2.37e-01    -  2.73e-01 1.95e-03h 10
4913  1.2384185e-01 5.81e-04 1.02e-01  -6.2 9.91e-02    -  1.00e+00 1.00e+00H  1
4914  1.2383434e-01 5.07e-04 1.38e-01  -6.2 2.36e-01    -  6.13e-01 6.25e-02h  5
4915  1.2382972e-01 5.23e-04 1.64e-01  -6.2 5.33e-01    -  1.00e+00 3.12e-02h  6
4916  1.2377523e-01 1.18e-02 2.33e-01  -6.2 4.17e-01    -  9.99e-01 1.00e+00h  1
4917  1.2347815e-01 2.41e-02 1.06e-01  -6.2 4.36e-01    -  1.00e+00 1.00e+00h  1
4918  1.2346367e-01 2.38e-02 1.39e-01  -6.2 1.46e+00    -  1.00e+00 2.20e-02h  1
4919  1.2365207e-01 2.23e-03 6.94e-02  -6.2 4.49e-01    -  6.80e-02 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
4920  1.2369458e-01 1.96e-03 7.61e-02  -6.2 4.50e-01    -  8.42e-01 5.00e-01h  2
4921  1.2369914e-01 1.93e-03 4.22e-02  -6.2 2.41e-01    -  5.58e-01 6.25e-02h  5
4922  1.2369533e-01 1.96e-03 1.05e-02  -6.2 9.62e-01    -  3.12e-01 3.12e-02h  6
4923  1.2369049e-01 2.34e-03 4.44e-02  -6.2 1.40e+00    -  1.00e+00 3.12e-02h  6
4924  1.2368981e-01 2.34e-03 5.16e-02  -6.2 2.38e+00    -  4.27e-01 2.93e-03h  9
4925  1.2368987e-01 2.31e-03 6.69e-02  -6.2 9.87e-01    -  1.40e-01 1.56e-02h  7
4926  1.2368984e-01 2.31e-03 7.35e-02  -6.2 1.15e+00    -  3.13e-01 7.81e-03h  8
4927  1.2343621e-01 2.59e+00 3.65e+00  -6.2 7.63e+00    -  2.33e-01 3.12e-01h  1
4928  9.2095700e-02 2.46e+00 4.45e+00  -6.2 8.67e+01    -  1.57e-05 2.70e-02h  1
4929  6.1697211e-02 1.83e+00 3.23e+00  -6.2 5.35e+00    -  5.96e-05 2.68e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
4930  5.2457720e-02 1.47e+00 2.54e+00  -6.2 8.10e+00    -  3.36e-04 2.58e-01h  1
4931  5.5520130e-02 1.40e+00 2.42e+00  -6.2 6.70e+00    -  3.19e-01 4.90e-02h  1
4932  1.0659892e-01 1.44e-01 5.26e+02  -6.2 2.05e+00    -  3.52e-06 9.04e-01h  1
4933  1.0646779e-01 1.42e-01 5.21e+02  -6.2 2.53e+00    -  5.37e-01 1.06e-02h  1
4934  1.0930271e-01 1.07e-01 2.61e+02  -6.2 3.50e+00    -  2.12e-04 2.47e-01h  1
4935  1.1137804e-01 9.47e-02 2.31e+02  -6.2 6.95e-01    -  9.89e-01 1.16e-01h  1
4936  1.1961569e-01 4.72e-02 1.27e+02  -6.2 1.00e+00    -  3.80e-02 5.00e-01h  2
4937  1.2344219e-01 2.31e-02 6.35e+01  -6.2 1.86e+00    -  3.98e-01 5.00e-01h  2
4938  1.2360058e-01 2.21e-02 6.03e+01  -6.2 1.40e+00    -  1.00e+00 4.22e-02h  5
4939  1.2839819e-01 1.87e-03 1.37e-01  -6.2 1.42e+00    -  8.09e-01 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
4940  1.2822117e-01 1.86e-03 1.47e-01  -6.2 3.19e+01    -  3.97e-01 1.00e-02h  2
4941  1.2770219e-01 2.12e-03 2.51e-01  -6.2 5.19e+00    -  5.21e-02 1.07e-01h  1
4942  1.2754711e-01 2.22e-03 1.67e-01  -6.2 3.14e+00    -  1.00e+00 3.64e-02h  1
4943  1.2751729e-01 1.88e-06 2.73e-02  -6.2 2.77e-03    -  6.90e-01 1.00e+00h  1
4944  1.2748694e-01 7.20e-06 1.50e-02  -6.2 4.61e-02    -  1.00e+00 7.65e-02h  1
4945  1.2669086e-01 3.86e-03 2.41e-02  -6.2 1.32e-01    -  1.00e+00 1.00e+00f  1
4946  1.2640080e-01 2.67e-03 7.67e-02  -6.2 1.79e-01    -  1.00e+00 1.00e+00h  1
4947  1.2618238e-01 2.91e-03 1.06e-01  -6.2 3.10e+00    -  1.60e-01 2.98e-02h  1
4948  1.1794154e-01 9.94e-01 2.37e+00  -6.2 1.39e+01    -  6.40e-02 3.40e-01f  1
4949  1.1699187e-01 9.07e-01 2.06e+00  -6.2 1.94e+00    -  5.30e-03 9.18e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
4950  1.1628322e-01 5.18e-01 1.55e+00  -6.2 4.91e-01    -  1.65e-01 4.25e-01h  1
4951  1.2027696e-01 1.13e-01 2.28e-01  -6.2 1.64e+00    -  2.91e-02 1.00e+00h  1
4952  1.2166700e-01 6.32e-02 2.06e-01  -6.2 2.92e-01    -  9.75e-01 4.74e-01h  1
4953  1.2258401e-01 3.56e-02 4.18e-02  -6.2 4.11e-01    -  2.51e-02 4.79e-01h  1
4954  1.2323174e-01 2.03e-02 2.65e-01  -6.2 9.59e-01    -  4.36e-02 1.00e+00h  1
4955  1.2349486e-01 3.68e-03 1.29e-01  -6.2 1.08e-01    -  5.47e-01 1.00e+00h  1
4956  1.2357924e-01 3.78e-04 7.37e-02  -6.2 1.87e-01    -  6.71e-01 1.00e+00H  1
4957  1.2355032e-01 2.77e-03 1.70e-01  -6.2 5.35e+00    -  5.64e-02 3.12e-02h  6
4958  1.2341113e-01 1.21e-02 2.76e-01  -6.2 1.51e+00    -  5.19e-02 2.50e-01h  3
4959  1.2337900e-01 1.29e-02 1.09e-01  -6.2 1.29e+00    -  7.98e-01 1.25e-01h  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
4960  1.2341156e-01 7.43e-03 3.50e-01  -6.2 6.33e-01    -  1.00e+00 1.00e+00H  1
4961  1.2324163e-01 2.06e-02 1.95e-01  -6.2 1.30e+00    -  1.00e+00 3.10e-01h  2
4962  1.2301229e-01 4.67e-02 7.01e-01  -6.2 2.57e+00    -  1.00e+00 3.63e-01h  1
4963  1.2321011e-01 4.91e-03 8.42e-02  -6.2 2.87e-01    -  7.37e-02 1.00e+00h  1
4964  1.2139978e-01 1.50e+00 2.62e+00  -6.2 4.19e+00    -  1.94e-01 8.17e-01h  1
4965  7.8766695e-02 5.55e-01 1.61e+00  -6.2 4.08e+00    -  1.00e+00 8.39e-01h  1
4966  1.1557964e-01 4.84e-02 1.82e-01  -6.2 1.14e+00    -  6.06e-01 1.00e+00h  1
4967  1.2277323e-01 7.94e-03 1.36e-01  -6.2 2.81e-01    -  4.00e-01 1.00e+00h  1
4968  1.2350788e-01 3.32e-04 1.19e-01  -6.2 2.51e-01    -  9.40e-01 1.00e+00H  1
4969  1.2322359e-01 3.91e-03 4.75e-02  -6.2 3.06e-01    -  4.63e-01 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
4970  1.2401516e-01 3.13e-04 6.18e-01  -6.2 5.87e-01    -  7.04e-01 1.00e+00H  1
4971  1.2317683e-01 1.41e-03 9.02e-02  -6.2 4.55e-01    -  1.00e+00 1.00e+00H  1
4972  1.2335906e-01 2.48e-04 3.06e-01  -6.2 2.38e-01    -  1.00e+00 9.67e-01H  1
4973  1.2289446e-01 3.91e-03 1.11e-01  -6.2 1.82e-01    -  1.00e+00 1.00e+00f  1
4974  1.2311054e-01 1.87e-03 5.42e-02  -6.2 4.29e-02    -  1.00e+00 1.00e+00h  1
4975  1.2309695e-01 3.75e-03 1.18e-01  -6.2 3.01e-01    -  1.00e+00 1.25e-01h  4
4976  1.2307515e-01 5.36e-03 1.62e-01  -6.2 4.36e-01    -  1.00e+00 1.25e-01h  4
4977  1.2303393e-01 2.86e-03 1.20e-01  -6.2 2.27e-01    -  1.00e+00 1.00e+00H  1
4978  1.2301459e-01 1.67e-03 1.69e-01  -6.2 1.36e+00    -  6.24e-01 6.25e-02h  5
4979  1.2295843e-01 2.54e-03 1.49e-01  -6.2 3.20e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
4980  1.2286752e-01 2.65e-03 1.06e-01  -6.2 9.86e+00    -  1.52e-01 3.45e-02h  1
4981  1.2299174e-01 7.49e-04 7.50e-02  -6.2 1.30e-01    -  8.15e-02 1.00e+00H  1
4982  1.2294971e-01 1.73e-03 6.38e-02  -6.2 1.17e+00    -  1.00e+00 8.76e-02h  1
4983  1.2292862e-01 4.55e-04 4.16e-02  -6.2 1.27e-01    -  4.46e-01 1.00e+00f  1
4984  1.2294064e-01 5.04e-04 1.37e-02  -6.2 1.44e-01    -  1.00e+00 1.00e+00H  1
4985  1.2292204e-01 8.34e-04 3.37e-02  -6.2 1.93e+00    -  5.52e-01 1.25e-01h  4
4986  1.2291525e-01 4.17e-03 1.14e-01  -6.2 8.32e+00    -  2.82e-01 1.15e-02h  2
4987  1.2288803e-01 3.79e-03 2.36e-01  -6.2 1.74e+00    -  1.00e+00 2.50e-01h  3
4988  1.2286474e-01 1.03e-02 3.55e-01  -6.2 1.76e+00    -  1.00e+00 1.22e-01h  2
4989  1.2284726e-01 1.05e-02 2.86e-01  -6.2 6.30e-01    -  3.47e-01 1.25e-01h  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
4990  1.2275027e-01 4.38e-02 9.27e-02  -6.2 1.68e+02    -  6.04e-03 1.57e-03h  4
4991  1.2269494e-01 4.61e-02 5.88e-02  -6.2 6.49e+00    -  1.00e+00 8.19e-02h  1
4992  1.2244528e-01 3.90e-02 3.08e-01  -6.2 1.50e+00    -  3.39e-02 5.00e-01f  2
4993  1.2250069e-01 1.49e-02 3.19e-01  -6.2 9.17e-01    -  6.51e-01 5.00e-01h  2
4994  1.2248004e-01 1.76e-02 5.12e-01  -6.2 2.99e+00    -  3.63e-01 2.41e-02h  4
4995  1.2248716e-01 2.10e-02 2.96e-01  -6.2 1.92e+00    -  4.96e-01 1.25e-01h  4
4996  1.2245292e-01 2.22e-02 1.24e-01  -6.2 2.54e+00    -  3.47e-01 3.48e-02h  5
4997  1.2242402e-01 3.17e-02 3.51e-01  -6.2 2.14e+01    -  1.65e-01 1.17e-02h  3
4998  1.2249259e-01 1.59e-02 4.64e-01  -6.2 6.13e-01    -  9.51e-01 5.00e-01h  2
4999  1.2253833e-01 5.94e-03 9.46e-02  -6.2 2.80e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5000  1.2257429e-01 5.14e-03 1.78e-01  -6.2 9.94e-01    -  1.00e+00 1.25e-01h  4
5001  1.2256637e-01 5.05e-03 2.25e-01  -6.2 6.65e+00    -  5.05e-01 9.19e-03h  7
5002  1.2250281e-01 1.94e-02 2.56e-01  -6.2 9.10e+00    -  3.34e-01 4.59e-02h  2
5003  1.2252607e-01 1.69e-02 2.67e-01  -6.2 7.22e-01    -  3.65e-01 1.25e-01h  4
5004  1.2253486e-01 1.64e-02 2.61e-01  -6.2 4.62e-01    -  1.00e+00 3.12e-02h  6
5005  1.2253621e-01 1.63e-02 2.60e-01  -6.2 6.25e-01    -  1.00e+00 7.81e-03h  8
5006  1.2233060e-01 9.22e-02 3.88e-01  -6.2 7.69e+00    -  1.70e-01 8.08e-02h  1
5007  1.2190121e-01 1.11e-01 3.24e-01  -6.2 6.25e-01    -  3.31e-02 4.39e-01h  1
5008  1.2227639e-01 5.60e-02 4.22e-01  -6.2 4.55e-01    -  2.40e-01 1.00e+00h  1
5009  1.2210061e-01 5.22e-02 5.24e-01  -6.2 2.22e+00    -  3.22e-01 6.80e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5010  1.1976769e-01 5.73e-01 5.07e-01  -6.2 5.55e+00    -  3.38e-01 2.24e-01h  1
5011  1.1640385e-01 5.54e-01 4.70e-01  -6.2 1.33e+01    -  2.96e-04 3.17e-02h  1
5012  1.1352787e-01 3.30e-01 3.75e-01  -6.2 7.31e-01    -  1.00e+00 3.86e-01h  1
5013  1.1806212e-01 1.26e-01 1.84e-01  -6.2 9.96e-01    -  5.05e-01 1.00e+00h  1
5014  1.2093417e-01 3.51e-02 2.63e-01  -6.2 1.37e+00    -  7.89e-01 6.57e-01H  1
5015  1.2092841e-01 3.50e-02 2.63e-01  -6.2 1.18e+00    -  7.52e-01 3.06e-03h  1
5016  1.2192716e-01 3.02e-02 2.53e-01  -6.2 9.73e-01    -  2.42e-01 5.00e-01h  2
5017  1.2066521e-01 7.91e-02 1.99e-01  -6.2 2.11e+00    -  6.89e-01 2.59e-01h  2
5018  1.2079509e-01 7.23e-02 3.22e-01  -6.2 6.61e-01    -  3.39e-01 2.50e-01h  3
5019  1.2325274e-01 3.46e-03 4.50e-02  -6.2 1.08e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5020  1.2335910e-01 2.29e-03 6.45e-02  -6.2 5.93e-02    -  1.00e+00 1.00e+00h  1
5021  1.2340226e-01 1.77e-03 9.81e-02  -6.2 1.28e-01    -  1.00e+00 1.00e+00H  1
5022  1.2337909e-01 2.60e-03 1.30e-01  -6.2 6.51e-01    -  3.70e-01 6.25e-02h  5
5023  1.2324346e-01 4.07e-03 1.33e-01  -6.2 6.70e-01    -  1.00e+00 2.26e-01h  3
5024  1.2322151e-01 3.15e-03 1.83e-01  -6.2 3.29e-01    -  9.03e-01 1.00e+00H  1
5025  1.2337980e-01 7.44e-04 2.25e-01  -6.2 3.45e-01    -  1.00e+00 1.00e+00H  1
5026  1.2282345e-01 3.80e-03 1.80e-01  -6.2 3.09e-01    -  1.00e+00 1.00e+00h  1
5027  1.2331742e-01 3.40e-03 1.91e-01  -6.2 2.72e-01    -  1.00e+00 1.00e+00H  1
5028  1.2330156e-01 3.46e-03 1.65e-01  -6.2 7.08e-01    -  5.70e-01 3.12e-02h  6
5029  1.2328394e-01 3.58e-03 1.37e-01  -6.2 8.17e-01    -  1.00e+00 3.12e-02h  6
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5030  1.2327365e-01 3.60e-03 1.21e-01  -6.2 9.77e-01    -  4.63e-01 1.56e-02h  7
5031  1.2326900e-01 8.40e-07 2.14e-03  -6.2 7.54e-04    -  1.00e+00 1.00e+00h  1
5032  1.2303153e-01 1.93e-03 3.17e-02  -6.2 2.68e-02    -  1.00e+00 1.00e+00h  1
5033  1.2315725e-01 5.88e-05 3.36e-03  -6.2 1.64e-02    -  1.00e+00 1.00e+00h  1
5034  1.2314441e-01 2.94e-04 2.59e-02  -6.2 3.28e-02    -  1.00e+00 1.00e+00h  1
5035  1.2312803e-01 5.48e-04 4.20e-02  -6.2 7.26e-02    -  1.00e+00 1.00e+00h  1
5036  1.2311040e-01 1.25e-03 7.20e-02  -6.2 2.85e-01    -  1.00e+00 1.25e-01h  4
5037  1.2310348e-01 1.35e-03 8.13e-02  -6.2 9.60e-01    -  4.19e-01 1.56e-02h  7
5038  1.2309682e-01 1.49e-03 9.62e-02  -6.2 1.61e+01    -  3.62e-02 7.75e-04h  7
5039  1.2309096e-01 1.60e-03 1.10e-01  -6.2 7.61e+00    -  2.64e-01 1.27e-03h  8
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5040  1.2308502e-01 1.72e-03 1.24e-01  -6.2 4.01e+00    -  2.10e-01 2.69e-03h  8
5041  1.2308845e-01 3.01e-08 4.23e-04  -6.2 4.23e-04    -  1.00e+00 1.00e+00h  1
5042  1.2307324e-01 4.51e-05 6.48e-03  -6.2 1.81e-02    -  1.00e+00 1.00e+00h  1
5043  1.2307782e-01 2.98e-05 1.02e-02  -6.2 6.94e-03    -  1.00e+00 1.00e+00h  1
5044  1.2303060e-01 5.05e-03 6.59e-02  -6.2 6.48e-02    -  1.00e+00 1.00e+00h  1
5045  1.2298498e-01 2.01e-02 2.22e-01  -6.2 1.86e-01    -  1.00e+00 1.00e+00h  1
5046  1.2282219e-01 7.86e-02 2.00e-01  -6.2 1.03e+00    -  1.00e+00 4.15e-01h  1
5047  1.1889498e-01 1.09e-01 4.04e-01  -6.2 1.95e+00    -  1.00e+00 9.35e-01h  1
5048  1.1562346e-01 5.12e-02 3.63e-01  -6.2 8.42e-01    -  6.77e-03 1.00e+00h  1
5049  1.2059390e-01 2.68e-02 3.05e-02  -6.2 1.08e+00    -  1.00e+00 8.61e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5050  1.2289484e-01 5.41e-03 1.92e-01  -6.2 4.70e-01    -  1.00e+00 1.00e+00h  1
5051  1.2276131e-01 8.63e-03 7.87e-02  -6.2 2.02e+00    -  1.00e+00 1.29e-01h  3
5052  1.2274389e-01 6.76e-03 5.66e-02  -6.2 4.23e-01    -  7.73e-01 5.00e-01h  2
5053  1.2294684e-01 3.41e-03 3.62e-02  -6.2 1.16e-01    -  1.00e+00 5.00e-01h  2
5054  1.2304870e-01 1.86e-03 3.54e-02  -6.2 9.22e-02    -  6.68e-01 5.00e-01h  2
5055  1.2305383e-01 1.71e-03 4.82e-02  -6.2 5.20e-01    -  8.00e-01 1.25e-01h  4
5056  1.2304898e-01 2.22e-03 7.63e-02  -6.2 5.15e-01    -  8.33e-01 1.25e-01h  4
5057  1.2304930e-01 2.21e-03 7.63e-02  -6.2 5.46e-01    -  1.00e+00 7.81e-03h  8
5058  1.2304711e-01 2.14e-03 8.88e-02  -6.2 8.70e-01    -  1.64e-01 1.25e-01h  4
5059  1.2304301e-01 2.45e-03 1.15e-01  -6.2 1.15e+00    -  8.22e-01 6.25e-02h  5
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5060  1.2303738e-01 2.71e-03 1.32e-01  -6.2 3.67e-01    -  1.00e+00 1.25e-01h  4
5061  1.2226339e-01 1.64e+00 2.52e+00  -6.2 1.20e+00    -  4.11e-01 1.00e+00h  1
5062  1.1891793e-01 1.51e+00 2.41e+00  -6.2 2.07e+00    -  2.27e-01 8.16e-02h  1
5063  1.0980756e-01 7.94e-01 8.78e-01  -6.2 2.89e+00    -  1.00e+00 5.62e-01h  1
5064  1.0275019e-01 4.34e-01 8.42e-01  -6.2 3.32e+00    -  3.19e-01 5.32e-01h  1
5065  1.0569269e-01 4.71e-01 5.92e-01  -6.2 2.52e+00    -  4.48e-04 8.41e-01h  1
5066  8.4162235e-02 3.11e-01 2.03e-01  -6.2 1.68e+00    -  1.00e+00 1.00e+00h  1
5067  1.0501336e-01 1.44e-01 5.97e-02  -6.2 5.36e-01    -  8.23e-01 5.32e-01h  1
5068  1.0887602e-01 1.26e-01 4.42e-01  -6.2 2.31e+00    -  7.27e-01 2.50e-01h  3
5069  1.2226863e-01 5.63e-02 5.73e-01  -6.5 8.87e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5070  1.2075659e-01 3.19e-01 7.41e-01  -6.6 2.41e+00    -  6.71e-01 1.00e+00h  1
5071  1.1604991e-01 2.32e-01 6.50e-01  -6.6 2.58e+00    -  1.00e+00 1.00e+00h  1
5072  1.2023397e-01 4.05e-02 6.83e-02  -6.6 1.36e+00    -  1.00e+00 1.00e+00h  1
5073  1.2212252e-01 4.30e-02 3.13e-01  -6.6 1.03e+00    -  3.96e-01 1.00e+00h  1
5074  1.2198041e-01 5.44e-02 6.75e-02  -6.6 2.41e+00    -  1.00e+00 7.47e-02h  4
5075  1.2026324e-01 6.04e-02 5.34e-01  -6.6 1.21e+00    -  7.95e-01 5.00e-01h  2
5076  1.2263248e-01 3.45e-02 9.19e-02  -6.6 3.80e-01    -  1.00e+00 1.00e+00h  1
5077  1.2255878e-01 1.26e-02 7.44e-02  -6.6 4.21e-01    -  1.00e+00 1.00e+00h  1
5078  1.2245914e-01 6.30e-03 4.42e-02  -6.6 3.37e-01    -  1.00e+00 1.00e+00h  1
5079  1.2302421e-01 2.39e-03 7.21e-02  -6.6 6.57e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
5080  1.2299745e-01 1.79e-03 5.79e-02  -6.6 6.42e-02    -  1.00e+00 1.00e+00h  1
5081  1.2295521e-01 4.69e-03 1.18e-01  -6.6 2.55e-01    -  1.00e+00 5.00e-01h  2
5082  1.2293896e-01 6.72e-03 1.91e-01  -6.6 1.82e+00    -  4.88e-01 6.25e-02h  5
5083  1.2290017e-01 1.37e-03 4.83e-02  -6.6 1.98e-01    -  5.78e-01 1.00e+00h  1
5084  1.2285062e-01 8.06e-03 6.84e-02  -6.6 2.21e-01    -  7.52e-01 1.00e+00h  1
5085  1.2281936e-01 8.56e-03 1.36e-01  -6.6 7.51e-01    -  1.00e+00 6.25e-02h  5
5086  1.2303419e-01 1.92e-04 2.08e-01  -6.6 3.40e-01    -  1.00e+00 1.00e+00H  1
